"ID","Exited","Age","Geography","IsActiveMember","Gender","Balance","NumOfProducts","EstimatedSalary","CreditScore"
4743,0,21,"France","0","Female",0,2,78566.64,607
6984,0,35,"Spain","0","Male",95772.97,1,112781.5,529
9163,0,44,"France","1","Female",0,2,76773.53,611
8791,0,34,"France","1","Female",99705.69,1,14357,584
3378,0,35,"France","1","Male",0,2,98998.61,815
3549,0,36,"France","0","Male",0,2,68064.83,677
8735,1,30,"France","1","Female",0,2,100496.84,683
4268,0,39,"Spain","1","Male",0,2,177519.39,811
5096,0,29,"France","1","Male",96891.46,1,21862.19,755
7030,0,24,"Germany","1","Male",146093.39,1,160450.21,790
7489,0,31,"France","1","Female",0,3,49722.34,761
6211,0,40,"Germany","1","Female",137389.77,2,170122.22,609
9992,0,30,"France","1","Male",0,2,18471.86,547
4395,0,31,"France","1","Male",155271.83,1,179446.31,602
7766,0,40,"France","1","Female",75075.31,2,177099.71,532
8309,1,53,"France","1","Male",98848.19,1,153887.93,774
3311,0,30,"Spain","1","Female",0,2,41192.95,538
9333,0,40,"France","0","Female",137492.35,2,181610.6,640
4442,0,29,"France","1","Female",73194.52,2,129209.09,579
8502,0,41,"Spain","1","Female",0,2,74275.08,644
5086,0,27,"France","1","Female",0,2,74005.04,835
4108,0,45,"Germany","1","Female",106431.97,2,164117.69,645
3319,0,37,"France","1","Male",0,2,127543.81,506
5894,0,60,"France","1","Male",88786.81,1,196858.4,718
4862,0,38,"France","1","Male",0,2,77864.41,759
4666,0,38,"France","1","Male",130015.24,1,57962.41,698
3120,1,54,"Germany","0","Female",92316.31,2,94415.6,567
5760,0,33,"France","0","Male",0,1,38550.4,742
4557,0,70,"France","1","Male",94416.78,1,188305.85,627
6571,1,35,"Germany","0","Female",127543.11,2,468.94,542
3599,0,59,"France","1","Female",0,1,4423.63,783
9947,0,40,"France","0","Male",119501.88,2,46774.94,606
8435,0,39,"Germany","0","Female",88477.36,2,58632.37,600
9225,1,41,"Germany","1","Female",138881.04,1,24472.23,645
8175,0,38,"France","1","Female",108306.44,1,192486.24,704
3134,0,27,"France","1","Male",124348.38,1,145004.39,725
7520,0,30,"France","1","Male",156864.2,2,62905.29,691
5804,1,49,"Germany","0","Female",153855.52,1,180862.26,723
9150,1,48,"Germany","0","Female",104478.12,3,158248.71,446
6200,0,31,"Germany","1","Female",102523.88,1,166792.71,607
3879,0,38,"France","0","Female",0,2,170333.38,801
3668,0,39,"Spain","0","Male",131468.44,1,164975.82,548
8920,0,53,"Spain","0","Female",0,1,51711.57,527
3049,0,39,"Spain","1","Male",0,2,118570.53,539
8596,0,38,"France","1","Male",146343.98,1,103902.11,684
6311,0,49,"France","1","Male",95020.8,2,59748.19,850
3193,0,47,"Spain","1","Male",84906.45,2,89103.05,647
9984,0,63,"France","1","Male",0,2,59129.72,629
7399,0,42,"Germany","1","Male",127559.97,2,126952.5,722
5238,0,62,"Germany","1","Male",108716.59,2,89043.19,638
6696,0,43,"Spain","0","Male",96834.78,1,106197.44,650
3191,0,50,"Spain","1","Female",0,2,110230.4,687
9263,0,47,"France","0","Male",0,2,74835.65,685
6699,0,32,"France","1","Male",133292.45,2,8487.75,629
8747,1,49,"Germany","1","Female",0,3,65066.48,738
7913,0,31,"Germany","0","Female",112373.49,2,131167.98,630
6975,1,48,"France","1","Male",163630.76,1,144584.29,601
5109,1,55,"Spain","0","Female",127723.25,2,139469.11,603
4446,1,24,"France","0","Male",139290.41,1,137041.26,749
6180,0,35,"Germany","1","Female",111183.53,1,10063.75,701
4316,0,30,"France","1","Female",0,2,121485.1,427
4397,0,42,"France","1","Male",0,2,35593.18,468
8655,0,39,"France","1","Female",97819.36,1,120531.31,486
9646,0,38,"Germany","0","Female",137657.71,2,72985.61,771
5978,0,31,"France","1","Male",0,2,175697.87,529
8720,0,34,"France","0","Female",0,2,119313.74,717
6716,0,40,"Germany","1","Male",86172.81,2,117279.49,633
8046,0,28,"France","1","Male",95328.6,1,60116.57,651
8533,0,38,"France","0","Male",116927.89,1,5078.9,685
7794,1,42,"Spain","0","Female",104013.79,1,162734.31,769
8883,0,34,"France","0","Male",182888.08,1,3061,712
8323,0,67,"France","1","Female",113978.97,2,93146.11,781
3758,0,32,"Germany","1","Male",110666.42,2,137898.57,654
8089,0,36,"Spain","1","Male",147733.64,1,128745.69,733
6318,0,46,"Spain","1","Female",0,2,76326.67,847
4464,0,33,"Spain","0","Male",121260.19,2,77216.48,643
5995,1,61,"Germany","1","Male",153855.52,1,149922.38,484
3251,0,44,"France","0","Male",117300.02,1,139410.08,613
5608,0,43,"Spain","0","Male",0,2,53478.02,477
3643,0,35,"Germany","1","Female",102097.33,1,10674.62,580
5593,1,49,"France","0","Male",73112.95,1,195053.58,574
3990,0,40,"France","1","Male",131411.24,1,194656.11,649
5210,1,55,"France","1","Female",44582.07,3,67539.85,576
8442,0,50,"France","1","Male",0,2,156660.21,738
5624,0,35,"Germany","0","Male",85668.59,1,105525.36,570
9312,0,41,"France","1","Male",107238.85,2,198064.52,703
6514,1,40,"Spain","1","Female",87603.35,3,96929.24,554
9222,0,43,"Germany","1","Male",134896.03,1,97847.05,523
9633,0,55,"France","0","Female",99685.06,1,114474.98,631
4517,0,54,"France","1","Male",0,2,167682.57,596
8544,1,50,"France","0","Male",188455.19,1,93568.77,608
3445,0,23,"Germany","1","Male",197715.93,2,116124.28,608
6043,0,36,"Germany","1","Male",102800.72,2,105997.25,850
3095,0,29,"France","1","Male",102768.42,1,121409.06,759
6990,0,46,"Germany","1","Male",126732.85,1,79577.38,837
9607,0,39,"Spain","0","Male",0,1,115509.59,660
3379,1,32,"Spain","1","Male",0,2,44323.22,833
4366,0,39,"France","0","Female",0,1,45779.9,699
5269,0,54,"France","1","Male",0,2,4493.12,721
3620,0,35,"Germany","1","Male",147127.81,2,84760.7,637
3448,1,42,"France","0","Male",142802.02,1,188670.9,675
3242,0,59,"France","0","Male",119380.37,1,60429.43,622
5862,0,40,"France","1","Male",0,2,70607.1,790
9088,0,28,"Germany","1","Female",135337.49,2,98320.27,701
3407,0,29,"Spain","0","Male",133434.57,2,97983.44,639
9373,0,32,"France","1","Female",68067.24,1,143287.58,639
5833,0,41,"France","0","Female",127841.52,1,172363.41,669
4498,0,40,"France","1","Male",0,1,180553.48,656
5747,0,31,"France","0","Female",129722.57,1,41176.6,717
4465,0,22,"Germany","0","Male",0,2,2803.89,598
6243,0,40,"Spain","1","Female",0,2,129956.13,565
6095,0,40,"France","1","Female",110666.42,2,177397.49,625
7314,0,33,"Spain","0","Female",137361.96,1,194467.23,717
6556,0,38,"Spain","1","Female",0,2,41233.97,537
9723,0,28,"France","0","Male",130806.42,2,80241.14,501
3079,0,27,"Germany","1","Male",130274.26,2,147533.09,606
4531,0,42,"Spain","1","Male",139070.51,1,86945,546
9827,1,46,"France","0","Female",0,2,78698.09,576
9381,0,44,"France","1","Male",168396.34,1,14178.73,658
7675,0,30,"France","0","Male",78653.05,2,62674.42,772
4831,0,43,"Spain","0","Female",0,3,109881.71,753
5977,0,28,"France","1","Male",44928.88,1,22994.32,644
7518,1,36,"Germany","0","Male",0,1,33676.48,670
7589,0,33,"France","1","Female",64900.32,2,102426.12,612
7826,0,35,"Spain","0","Male",0,2,78387.32,699
4820,1,41,"Germany","0","Female",114754.08,1,136050.44,545
5257,0,71,"France","1","Female",155455.43,1,47675.29,638
7695,1,29,"Germany","0","Female",144326.09,3,73979.85,638
6765,0,29,"France","0","Male",127570.93,2,164756.81,637
3877,1,47,"Spain","0","Female",157296.02,2,147278.43,518
5406,0,38,"Spain","1","Male",111484.88,1,76076.2,710
8161,0,30,"France","0","Female",162702.35,2,139994.68,751
3904,1,50,"Spain","0","Female",0,4,156424.4,500
7944,0,33,"Spain","0","Female",0,2,164074.89,688
7546,0,47,"France","0","Female",0,2,158553.1,659
4256,0,30,"France","1","Female",73218.89,1,174738.2,544
4358,0,36,"Spain","0","Female",105317.73,2,10674.62,653
5444,0,59,"France","1","Male",0,2,110230.4,602
6802,0,30,"Germany","0","Female",120681.63,1,159334.93,627
4864,0,32,"France","1","Female",0,2,145471.94,624
5687,0,41,"France","1","Female",0,2,73551.44,684
7137,1,35,"Germany","1","Female",132253.22,1,90877.76,767
6336,0,44,"France","0","Male",0,2,23425.78,701
6769,0,58,"Germany","1","Female",0,2,101515.76,652
3201,0,29,"France","0","Male",0,1,8342.35,542
3052,0,26,"France","1","Female",0,2,34948.77,749
8345,0,37,"Germany","1","Female",147361.57,1,101168.9,627
5115,0,38,"Germany","1","Male",107712.57,2,130379.5,564
3680,0,32,"France","0","Male",0,2,95857.18,745
6842,1,28,"Germany","0","Male",132405.52,2,88920.68,829
3577,1,49,"Germany","1","Male",75361.44,3,84358.71,663
7553,0,45,"France","0","Male",177997.07,1,172175.9,474
4015,0,41,"France","1","Male",105405.97,1,159629.64,635
9784,0,23,"Spain","1","Male",0,2,67040.12,572
7045,0,36,"France","0","Male",0,2,13210.56,576
8661,1,40,"Germany","0","Female",148571.07,1,134132.65,722
8140,0,31,"France","1","Male",167385.81,1,56307.51,730
4230,0,36,"Germany","0","Male",91592.06,1,12873.39,654
5172,1,33,"France","1","Female",0,3,77294.56,703
5640,0,37,"Germany","1","Female",170057.62,1,138700.75,539
6847,0,39,"France","1","Female",0,2,169741.96,657
5788,0,34,"France","0","Female",0,1,147521.35,649
9189,0,43,"France","0","Female",137824.03,2,1703.58,575
6353,0,29,"France","0","Female",138577.34,1,193362.99,659
5139,0,37,"Spain","0","Male",0,1,135067.02,651
5004,1,38,"France","1","Female",0,1,86507.88,785
3606,1,45,"France","0","Female",92786.66,1,173365.9,649
9271,0,28,"France","0","Male",0,2,58595.64,604
6080,0,47,"Spain","1","Female",0,2,45978.39,568
3839,0,40,"Spain","0","Male",63873.56,1,83753.64,586
9137,0,44,"Spain","1","Male",104753.84,1,114469.55,627
9929,0,39,"France","0","Male",82787.93,2,91423.69,569
6239,0,35,"Spain","1","Male",147307.91,2,23864.21,653
7595,0,32,"Spain","0","Male",0,2,53420.53,551
9490,0,42,"Spain","1","Male",190569.23,1,127154.8,537
4658,0,32,"Spain","1","Male",80958.36,1,128590.73,775
3931,1,63,"Germany","1","Male",104469.58,1,25165.36,665
5950,0,26,"Spain","1","Male",105683.63,1,173617.09,654
3071,0,36,"Germany","1","Male",128960.21,2,60017.46,599
8892,0,66,"France","1","Male",114628.4,1,168290.06,525
7042,0,34,"Spain","0","Female",0,2,128590.73,730
7177,1,48,"Spain","0","Female",0,1,160976.85,809
7016,0,41,"France","1","Male",0,2,63736.17,571
9825,0,33,"France","1","Female",103377.81,2,84419.78,637
7992,0,33,"Germany","1","Female",115182.84,2,177279.41,725
6509,0,34,"France","0","Female",66392.64,1,31106.67,731
8870,0,35,"Germany","1","Female",128940.24,1,86019.48,683
3270,0,42,"Spain","0","Female",135438.4,1,102889.34,586
4436,0,36,"Spain","1","Female",100471.34,1,124550.88,652
8766,1,41,"Spain","0","Female",28082.95,2,69586.27,661
9281,0,68,"Germany","1","Male",153545.11,1,186574.68,656
5721,0,22,"France","0","Female",89492.62,1,42934.43,536
7724,0,42,"France","1","Male",147249.29,3,143287.58,529
8166,0,24,"France","0","Female",92760.55,1,35896.75,811
9685,1,37,"Germany","0","Female",146133.39,1,143096.49,715
5579,0,36,"France","1","Female",0,2,109127.54,733
8730,0,40,"Germany","1","Male",100359.54,2,17294.12,849
6294,0,33,"Germany","1","Female",138847.9,1,178341.33,516
3836,0,38,"Spain","1","Male",104013.79,1,171260.66,613
9404,0,28,"Spain","0","Male",0,2,48382.4,652
3602,0,40,"Spain","1","Female",0,2,11959.03,536
3331,0,58,"France","1","Female",0,2,183540.22,666
7997,0,32,"Spain","1","Male",0,1,100423.88,668
8907,0,35,"France","1","Male",130557.24,1,47880.71,623
3291,0,27,"France","0","Female",0,2,51711.57,412
7001,0,36,"Spain","1","Female",0,2,35521.63,605
7839,0,29,"Germany","0","Female",148051.52,1,118623.94,499
7925,0,40,"France","0","Male",0,2,53379.52,659
3919,0,23,"France","0","Male",110203.77,2,119484.01,743
6241,0,30,"Spain","1","Male",0,2,10486.69,630
5777,0,35,"Spain","0","Male",112392.45,2,24472.23,703
4471,1,35,"France","0","Female",211774.31,1,197804,676
9136,0,24,"France","0","Female",0,2,43821.56,678
4365,1,66,"Germany","1","Female",0,1,118929.64,850
9916,0,29,"Germany","1","Male",0,1,94823.95,546
3504,0,33,"Germany","1","Male",0,2,182738,729
6148,0,35,"France","0","Male",0,3,30546.4,599
4026,0,29,"Spain","0","Male",89492.62,1,50679.48,703
5934,0,37,"France","0","Male",146780.52,2,72127.83,681
3786,0,29,"France","1","Female",0,2,139366.58,516
4796,0,42,"Spain","1","Male",0,3,60686.4,768
6183,1,31,"France","0","Female",0,1,101986.16,493
3855,0,31,"France","0","Male",0,2,189540.95,789
7470,0,31,"France","0","Male",115406.97,1,145528.22,687
4096,0,27,"France","1","Male",43658.33,2,3025.49,850
3449,1,41,"Spain","0","Female",90350.77,1,164247.51,662
6019,0,37,"France","1","Female",104930.38,1,80883.82,739
6301,0,41,"Spain","1","Male",95696.52,1,121408.55,683
4547,1,40,"France","0","Female",105061.74,3,77867.23,698
7431,0,49,"France","1","Male",103302.37,1,50974.57,837
6001,0,52,"France","1","Male",0,2,148305.82,543
6128,1,57,"France","0","Female",112994.65,1,36548,571
9745,1,36,"France","0","Female",77253.5,1,151310.16,738
7303,0,34,"Spain","1","Male",0,1,144880.81,529
3436,0,33,"Spain","1","Male",0,2,190112.05,680
5924,0,50,"France","1","Male",0,1,97614.87,717
6049,0,31,"Spain","1","Male",0,2,43196.5,607
7029,0,37,"Spain","0","Male",134560.62,1,27596.39,686
3601,1,50,"Spain","1","Male",127286.04,1,155915.24,573
9460,0,44,"Germany","0","Male",96473.59,1,68297.61,470
3387,0,50,"Spain","1","Male",95153.77,1,81310.1,579
6335,0,34,"Germany","0","Female",147674.26,2,2423.9,765
6140,0,27,"Spain","1","Female",124995.98,1,114669.79,560
6192,0,39,"Spain","0","Female",0,2,17294.12,614
5792,0,38,"France","1","Female",0,2,37935.83,586
8477,0,47,"France","1","Male",0,2,126012.57,608
5840,1,55,"France","1","Male",118449.21,1,106202.07,630
3742,1,42,"Spain","0","Male",0,2,168816.73,367
9322,0,43,"France","1","Male",0,2,172572.64,649
4859,0,33,"Germany","0","Male",89558.39,2,4441.54,565
7619,0,36,"Germany","1","Male",73194.99,1,89222.66,772
7682,0,43,"France","0","Female",0,2,31962.77,738
3256,0,37,"Spain","0","Male",176666.62,1,62944.75,512
6421,0,36,"Spain","1","Male",146943.38,2,55072.93,648
9318,0,39,"Germany","0","Female",116803.8,1,124052.97,725
7184,0,31,"Spain","0","Male",0,2,154882.79,620
8536,0,29,"France","0","Female",0,1,111565.45,695
8977,1,38,"Germany","1","Male",101191.83,1,56311.39,727
5059,0,30,"France","0","Male",140856.16,2,184866.86,752
3586,0,36,"Spain","0","Female",85996.19,1,15887.68,634
7559,0,35,"France","0","Male",0,2,4460.2,579
6827,0,29,"Germany","1","Male",109166.37,1,57061.71,523
5748,0,32,"France","1","Female",0,2,24991.92,683
7781,0,39,"Spain","1","Female",0,2,142513.5,525
6899,0,22,"France","1","Male",0,2,131827.15,619
6584,0,28,"Spain","1","Male",103176.62,1,163516.16,850
3803,0,40,"France","1","Male",0,2,70899.27,606
5290,0,43,"Spain","1","Female",0,2,29372.62,662
3778,1,55,"Spain","0","Female",133295.98,1,177355.8,779
9898,0,50,"France","1","Male",136953.47,1,2704.98,702
4352,0,37,"Spain","0","Male",0,2,10604.48,554
8418,0,38,"France","1","Male",0,1,172497.73,802
9863,0,27,"France","1","Female",104848.68,1,34777.23,758
4703,0,42,"Germany","0","Male",120822.86,1,94711.43,627
4553,0,29,"France","1","Female",0,1,81634.45,483
3929,0,38,"Spain","0","Male",0,2,84584.69,671
5789,0,23,"Spain","1","Male",103914.17,2,152845.99,723
9090,0,61,"France","1","Male",0,1,21859.06,523
5413,0,37,"Spain","0","Male",65962.63,1,48930.8,647
4994,0,75,"France","0","Male",0,1,123304.62,512
9018,0,32,"Germany","0","Male",113939.36,2,61446.92,649
5639,0,40,"France","1","Female",95624.36,2,60706.33,688
6543,0,46,"France","0","Male",65733.41,1,61094.53,536
6951,0,48,"Germany","1","Male",169023.33,2,175657.55,614
5024,1,37,"France","0","Female",0,2,169921.11,602
8347,0,36,"Germany","1","Male",0,2,174667.58,590
5882,0,35,"France","0","Male",159904.79,1,52462.25,753
8742,0,33,"Germany","0","Female",0,2,164061.6,729
4339,0,31,"France","1","Male",123217.66,2,96658.26,755
7015,0,37,"Germany","0","Female",152264.81,1,104852.6,559
5291,0,31,"France","1","Male",123544,3,173511.72,715
6337,0,24,"France","1","Male",0,1,8065,534
3535,0,47,"France","1","Female",142382.03,1,62086.62,592
9531,0,32,"France","0","Female",77487.2,1,33143.04,643
3982,0,38,"France","0","Male",117791.06,2,74405.34,426
5160,0,40,"France","1","Female",109003.26,1,50168.41,816
7552,0,32,"France","0","Female",119741.77,2,93155.75,659
6165,0,36,"Spain","1","Female",92716.96,1,33693.78,743
3789,1,25,"Germany","0","Male",124365.42,1,180197.74,835
9512,0,30,"France","0","Male",77599.23,1,79555.08,743
6017,0,29,"Germany","1","Male",82916.48,1,163798.41,659
7578,0,42,"France","0","Female",0,2,92664.09,792
4272,0,28,"France","0","Male",0,1,72350.47,628
5153,0,23,"France","0","Male",156267.59,1,139048,594
4195,0,34,"France","1","Male",125685.79,1,56246.72,622
7792,0,69,"France","0","Male",0,2,88333.74,587
3459,0,52,"Spain","1","Male",197436.82,2,31022.56,675
5887,1,42,"France","0","Male",222267.63,1,101108.85,749
8432,0,49,"France","0","Female",133189.4,1,127388.06,684
8682,1,27,"France","1","Female",0,1,51711.57,542
5940,0,25,"France","1","Female",0,2,136827.96,799
3139,0,46,"Germany","0","Female",56580.95,2,45424.13,700
4782,0,38,"Spain","0","Male",0,2,45261.47,561
3481,0,34,"France","0","Female",127146.68,1,189875.83,477
3843,1,41,"France","0","Female",133237.21,1,143585.29,558
4852,1,39,"France","0","Male",0,1,103760.53,636
7346,0,39,"Spain","0","Female",136258.06,1,186285.52,686
9637,0,39,"France","1","Male",0,2,187551.24,659
8717,0,34,"Germany","1","Male",111565.91,1,121073.23,772
7729,1,49,"Spain","0","Female",75302.85,2,152167.79,648
4650,0,33,"France","0","Male",0,2,184230.23,628
9996,0,36,"Germany","1","Female",123805.03,1,102428.51,711
8219,0,30,"France","0","Female",0,2,122604.44,739
4122,0,38,"Germany","0","Male",128015.83,1,68831.72,741
4082,1,37,"France","1","Female",105617.73,2,133699.82,778
9430,0,31,"Spain","0","Female",0,2,188637.05,789
4549,0,78,"France","1","Female",121206.96,1,76016.49,755
9152,0,36,"France","1","Male",97893.2,1,186418.85,533
5306,0,37,"Germany","1","Female",0,2,174873.09,758
9246,1,47,"Germany","1","Male",60263.23,2,12944.17,716
5976,0,40,"France","0","Female",0,2,171442.36,732
7302,0,31,"Germany","1","Male",116585.97,1,95372.64,693
7295,1,37,"France","0","Male",133618.01,1,152167.79,678
8709,0,57,"France","0","Male",0,2,45309.24,520
8960,1,47,"Germany","0","Female",144090.42,1,140938.95,706
6942,0,34,"France","1","Male",133501.36,1,134132.65,660
9214,1,42,"France","0","Male",58641.43,1,33462.94,763
9689,1,45,"France","0","Male",0,2,79957.95,693
9191,0,26,"France","1","Male",97460.1,1,23135.65,574
6911,1,25,"France","0","Female",152341.55,1,16649.31,508
9722,0,39,"France","1","Female",155828.22,1,100496.84,850
9124,0,46,"Spain","1","Female",0,2,48505.1,752
4916,0,32,"France","1","Male",222267.63,1,107848.24,516
8651,0,39,"Spain","1","Female",74974.89,1,161304.68,790
5801,1,43,"France","1","Male",66338.68,1,18772.5,681
8608,0,32,"France","0","Male",175307.32,1,88703.04,597
4295,0,38,"Spain","0","Female",109740.62,1,141896.74,632
7014,0,36,"Spain","0","Male",0,2,60536.56,528
7494,0,37,"Spain","0","Female",133292.45,1,111175.09,604
8338,1,28,"Spain","0","Male",118945.09,1,134869.93,692
8275,0,57,"France","1","Male",0,2,97416.34,609
9578,0,30,"France","1","Male",0,2,100995.68,526
6617,1,32,"Germany","0","Female",104502.11,2,100637.07,546
5834,0,35,"Germany","0","Male",0,2,95009.6,758
7756,1,61,"France","0","Male",0,1,131305.37,607
3347,0,27,"Spain","0","Male",0,2,132104.76,501
9886,0,28,"France","1","Male",0,2,100982.93,651
4589,0,61,"Germany","0","Male",82407.51,1,159888.1,685
6903,0,36,"France","1","Male",125961.74,2,54724.03,367
6401,0,28,"Spain","1","Male",149594.02,1,176791.27,647
9902,0,38,"France","0","Male",0,3,75609.84,684
9852,0,37,"Spain","1","Male",0,2,57175.32,508
8367,0,31,"France","0","Female",0,1,125518.32,678
4394,1,57,"France","1","Male",0,1,33676.48,638
9337,0,35,"Germany","1","Female",110597.76,1,183584.14,847
4068,0,38,"Spain","1","Male",189443.72,1,106648.58,705
3860,0,33,"Spain","1","Male",72788.03,1,103608.06,679
