"ID","Exited","Age","Geography","IsActiveMember","Gender","Balance","NumOfProducts","EstimatedSalary"
9984,0,63,"France","1","Male",0,2,59129.72
7399,0,42,"Germany","1","Male",127559.97,2,126952.5
5238,0,62,"Germany","1","Male",108716.59,2,89043.19
6696,0,43,"Spain","0","Male",96834.78,1,106197.44
3191,0,50,"Spain","1","Female",0,2,110230.4
9263,0,47,"France","0","Male",0,2,74835.65
6699,0,32,"France","1","Male",133292.45,2,8487.75
8747,1,49,"Germany","1","Female",0,3,65066.48
7913,0,31,"Germany","0","Female",112373.49,2,131167.98
6975,1,48,"France","1","Male",163630.76,1,144584.29
5109,1,55,"Spain","0","Female",127723.25,2,139469.11
4446,1,24,"France","0","Male",139290.41,1,137041.26
6180,0,35,"Germany","1","Female",111183.53,1,10063.75
4316,0,30,"France","1","Female",0,2,121485.1
4397,0,42,"France","1","Male",0,2,35593.18
8655,0,39,"France","1","Female",97819.36,1,120531.31
9646,0,38,"Germany","0","Female",137657.71,2,72985.61
5978,0,31,"France","1","Male",0,2,175697.87
8720,0,34,"France","0","Female",0,2,119313.74
6716,0,40,"Germany","1","Male",86172.81,2,117279.49
8046,0,28,"France","1","Male",95328.6,1,60116.57
8533,0,38,"France","0","Male",116927.89,1,5078.9
7794,1,42,"Spain","0","Female",104013.79,1,162734.31
8883,0,34,"France","0","Male",182888.08,1,3061
8323,0,67,"France","1","Female",113978.97,2,93146.11
3758,0,32,"Germany","1","Male",110666.42,2,137898.57
8089,0,36,"Spain","1","Male",147733.64,1,128745.69
6318,0,46,"Spain","1","Female",0,2,76326.67
4464,0,33,"Spain","0","Male",121260.19,2,77216.48
5995,1,61,"Germany","1","Male",153855.52,1,149922.38
3251,0,44,"France","0","Male",117300.02,1,139410.08
5608,0,43,"Spain","0","Male",0,2,53478.02
3643,0,35,"Germany","1","Female",102097.33,1,10674.62
5593,1,49,"France","0","Male",73112.95,1,195053.58
3990,0,40,"France","1","Male",131411.24,1,194656.11
5210,1,55,"France","1","Female",44582.07,3,67539.85
8442,0,50,"France","1","Male",0,2,156660.21
5624,0,35,"Germany","0","Male",85668.59,1,105525.36
9312,0,41,"France","1","Male",107238.85,2,198064.52
9222,0,43,"Germany","1","Male",134896.03,1,97847.05
9633,0,55,"France","0","Female",99685.06,1,114474.98
4517,0,54,"France","1","Male",0,2,167682.57
8544,1,50,"France","0","Male",188455.19,1,93568.77
3445,0,23,"Germany","1","Male",197715.93,2,116124.28
6043,0,36,"Germany","1","Male",102800.72,2,105997.25
3095,0,29,"France","1","Male",102768.42,1,121409.06
6990,0,46,"Germany","1","Male",126732.85,1,79577.38
9607,0,39,"Spain","0","Male",0,1,115509.59
3379,1,32,"Spain","1","Male",0,2,44323.22
4366,0,39,"France","0","Female",0,1,45779.9
5269,0,54,"France","1","Male",0,2,4493.12
3620,0,35,"Germany","1","Male",147127.81,2,84760.7
3448,1,42,"France","0","Male",142802.02,1,188670.9
3242,0,59,"France","0","Male",119380.37,1,60429.43
5862,0,40,"France","1","Male",0,2,70607.1
9088,0,28,"Germany","1","Female",135337.49,2,98320.27
3407,0,29,"Spain","0","Male",133434.57,2,97983.44
9373,0,32,"France","1","Female",68067.24,1,143287.58
5833,0,41,"France","0","Female",127841.52,1,172363.41
4498,0,40,"France","1","Male",0,1,180553.48
5747,0,31,"France","0","Female",129722.57,1,41176.6
4465,0,22,"Germany","0","Male",0,2,2803.89
6243,0,40,"Spain","1","Female",0,2,129956.13
6095,0,40,"France","1","Female",110666.42,2,177397.49
7314,0,33,"Spain","0","Female",137361.96,1,194467.23
6556,0,38,"Spain","1","Female",0,2,41233.97
9723,0,28,"France","0","Male",130806.42,2,80241.14
3079,0,27,"Germany","1","Male",130274.26,2,147533.09
4531,0,42,"Spain","1","Male",139070.51,1,86945
9827,1,46,"France","0","Female",0,2,78698.09
9381,0,44,"France","1","Male",168396.34,1,14178.73
7675,0,30,"France","0","Male",78653.05,2,62674.42
4831,0,43,"Spain","0","Female",0,3,109881.71
5977,0,28,"France","1","Male",44928.88,1,22994.32
7518,1,36,"Germany","0","Male",0,1,33676.48
7589,0,33,"France","1","Female",64900.32,2,102426.12
7826,0,35,"Spain","0","Male",0,2,78387.32
4820,1,41,"Germany","0","Female",114754.08,1,136050.44
5257,0,71,"France","1","Female",155455.43,1,47675.29
7695,1,29,"Germany","0","Female",144326.09,3,73979.85
6765,0,29,"France","0","Male",127570.93,2,164756.81
3877,1,47,"Spain","0","Female",157296.02,2,147278.43
5406,0,38,"Spain","1","Male",111484.88,1,76076.2
8161,0,30,"France","0","Female",162702.35,2,139994.68
7944,0,33,"Spain","0","Female",0,2,164074.89
7546,0,47,"France","0","Female",0,2,158553.1
4256,0,30,"France","1","Female",73218.89,1,174738.2
4358,0,36,"Spain","0","Female",105317.73,2,10674.62
5444,0,59,"France","1","Male",0,2,110230.4
6802,0,30,"Germany","0","Female",120681.63,1,159334.93
4864,0,32,"France","1","Female",0,2,145471.94
5687,0,41,"France","1","Female",0,2,73551.44
7137,1,35,"Germany","1","Female",132253.22,1,90877.76
6336,0,44,"France","0","Male",0,2,23425.78
6769,0,58,"Germany","1","Female",0,2,101515.76
3201,0,29,"France","0","Male",0,1,8342.35
3052,0,26,"France","1","Female",0,2,34948.77
8345,0,37,"Germany","1","Female",147361.57,1,101168.9
5115,0,38,"Germany","1","Male",107712.57,2,130379.5
3680,0,32,"France","0","Male",0,2,95857.18
6842,1,28,"Germany","0","Male",132405.52,2,88920.68
3577,1,49,"Germany","1","Male",75361.44,3,84358.71
7553,0,45,"France","0","Male",177997.07,1,172175.9
4015,0,41,"France","1","Male",105405.97,1,159629.64
9784,0,23,"Spain","1","Male",0,2,67040.12
7045,0,36,"France","0","Male",0,2,13210.56
8661,1,40,"Germany","0","Female",148571.07,1,134132.65
8140,0,31,"France","1","Male",167385.81,1,56307.51
4230,0,36,"Germany","0","Male",91592.06,1,12873.39
5172,1,33,"France","1","Female",0,3,77294.56
5640,0,37,"Germany","1","Female",170057.62,1,138700.75
6847,0,39,"France","1","Female",0,2,169741.96
5788,0,34,"France","0","Female",0,1,147521.35
9189,0,43,"France","0","Female",137824.03,2,1703.58
6353,0,29,"France","0","Female",138577.34,1,193362.99
5139,0,37,"Spain","0","Male",0,1,135067.02
5004,1,38,"France","1","Female",0,1,86507.88
3606,1,45,"France","0","Female",92786.66,1,173365.9
9271,0,28,"France","0","Male",0,2,58595.64
6080,0,47,"Spain","1","Female",0,2,45978.39
3839,0,40,"Spain","0","Male",63873.56,1,83753.64
9137,0,44,"Spain","1","Male",104753.84,1,114469.55
9929,0,39,"France","0","Male",82787.93,2,91423.69
6239,0,35,"Spain","1","Male",147307.91,2,23864.21
7595,0,32,"Spain","0","Male",0,2,53420.53
9490,0,42,"Spain","1","Male",190569.23,1,127154.8
4658,0,32,"Spain","1","Male",80958.36,1,128590.73
3931,1,63,"Germany","1","Male",104469.58,1,25165.36
5950,0,26,"Spain","1","Male",105683.63,1,173617.09
3071,0,36,"Germany","1","Male",128960.21,2,60017.46
8892,0,66,"France","1","Male",114628.4,1,168290.06
7042,0,34,"Spain","0","Female",0,2,128590.73
7177,1,48,"Spain","0","Female",0,1,160976.85
7016,0,41,"France","1","Male",0,2,63736.17
9825,0,33,"France","1","Female",103377.81,2,84419.78
7992,0,33,"Germany","1","Female",115182.84,2,177279.41
6509,0,34,"France","0","Female",66392.64,1,31106.67
8870,0,35,"Germany","1","Female",128940.24,1,86019.48
3270,0,42,"Spain","0","Female",135438.4,1,102889.34
4436,0,36,"Spain","1","Female",100471.34,1,124550.88
8766,1,41,"Spain","0","Female",28082.95,2,69586.27
9281,0,68,"Germany","1","Male",153545.11,1,186574.68
5721,0,22,"France","0","Female",89492.62,1,42934.43
7724,0,42,"France","1","Male",147249.29,3,143287.58
8166,0,24,"France","0","Female",92760.55,1,35896.75
9685,1,37,"Germany","0","Female",146133.39,1,143096.49
5579,0,36,"France","1","Female",0,2,109127.54
8730,0,40,"Germany","1","Male",100359.54,2,17294.12
6294,0,33,"Germany","1","Female",138847.9,1,178341.33
3836,0,38,"Spain","1","Male",104013.79,1,171260.66
9404,0,28,"Spain","0","Male",0,2,48382.4
3602,0,40,"Spain","1","Female",0,2,11959.03
3331,0,58,"France","1","Female",0,2,183540.22
7997,0,32,"Spain","1","Male",0,1,100423.88
8907,0,35,"France","1","Male",130557.24,1,47880.71
3291,0,27,"France","0","Female",0,2,51711.57
7001,0,36,"Spain","1","Female",0,2,35521.63
7839,0,29,"Germany","0","Female",148051.52,1,118623.94
7925,0,40,"France","0","Male",0,2,53379.52
3919,0,23,"France","0","Male",110203.77,2,119484.01
6241,0,30,"Spain","1","Male",0,2,10486.69
5777,0,35,"Spain","0","Male",112392.45,2,24472.23
4471,1,35,"France","0","Female",211774.31,1,197804
9136,0,24,"France","0","Female",0,2,43821.56
4365,1,66,"Germany","1","Female",0,1,118929.64
9916,0,29,"Germany","1","Male",0,1,94823.95
3504,0,33,"Germany","1","Male",0,2,182738
6148,0,35,"France","0","Male",0,3,30546.4
4026,0,29,"Spain","0","Male",89492.62,1,50679.48
5934,0,37,"France","0","Male",146780.52,2,72127.83
3786,0,29,"France","1","Female",0,2,139366.58
4796,0,42,"Spain","1","Male",0,3,60686.4
6183,1,31,"France","0","Female",0,1,101986.16
3855,0,31,"France","0","Male",0,2,189540.95
7470,0,31,"France","0","Male",115406.97,1,145528.22
4096,0,27,"France","1","Male",43658.33,2,3025.49
3449,1,41,"Spain","0","Female",90350.77,1,164247.51
6019,0,37,"France","1","Female",104930.38,1,80883.82
6301,0,41,"Spain","1","Male",95696.52,1,121408.55
4547,1,40,"France","0","Female",105061.74,3,77867.23
7431,0,49,"France","1","Male",103302.37,1,50974.57
6001,0,52,"France","1","Male",0,2,148305.82
6128,1,57,"France","0","Female",112994.65,1,36548
9745,1,36,"France","0","Female",77253.5,1,151310.16
7303,0,34,"Spain","1","Male",0,1,144880.81
3436,0,33,"Spain","1","Male",0,2,190112.05
5924,0,50,"France","1","Male",0,1,97614.87
6049,0,31,"Spain","1","Male",0,2,43196.5
7029,0,37,"Spain","0","Male",134560.62,1,27596.39
3601,1,50,"Spain","1","Male",127286.04,1,155915.24
9460,0,44,"Germany","0","Male",96473.59,1,68297.61
3387,0,50,"Spain","1","Male",95153.77,1,81310.1
6335,0,34,"Germany","0","Female",147674.26,2,2423.9
6140,0,27,"Spain","1","Female",124995.98,1,114669.79
6192,0,39,"Spain","0","Female",0,2,17294.12
5792,0,38,"France","1","Female",0,2,37935.83
8477,0,47,"France","1","Male",0,2,126012.57
5840,1,55,"France","1","Male",118449.21,1,106202.07
9322,0,43,"France","1","Male",0,2,172572.64
4859,0,33,"Germany","0","Male",89558.39,2,4441.54
7619,0,36,"Germany","1","Male",73194.99,1,89222.66
7682,0,43,"France","0","Female",0,2,31962.77
3256,0,37,"Spain","0","Male",176666.62,1,62944.75
6421,0,36,"Spain","1","Male",146943.38,2,55072.93
9318,0,39,"Germany","0","Female",116803.8,1,124052.97
7184,0,31,"Spain","0","Male",0,2,154882.79
8536,0,29,"France","0","Female",0,1,111565.45
8977,1,38,"Germany","1","Male",101191.83,1,56311.39
5059,0,30,"France","0","Male",140856.16,2,184866.86
3586,0,36,"Spain","0","Female",85996.19,1,15887.68
7559,0,35,"France","0","Male",0,2,4460.2
6827,0,29,"Germany","1","Male",109166.37,1,57061.71
5748,0,32,"France","1","Female",0,2,24991.92
7781,0,39,"Spain","1","Female",0,2,142513.5
6899,0,22,"France","1","Male",0,2,131827.15
6584,0,28,"Spain","1","Male",103176.62,1,163516.16
3803,0,40,"France","1","Male",0,2,70899.27
5290,0,43,"Spain","1","Female",0,2,29372.62
3778,1,55,"Spain","0","Female",133295.98,1,177355.8
9898,0,50,"France","1","Male",136953.47,1,2704.98
4352,0,37,"Spain","0","Male",0,2,10604.48
8418,0,38,"France","1","Male",0,1,172497.73
9863,0,27,"France","1","Female",104848.68,1,34777.23
4703,0,42,"Germany","0","Male",120822.86,1,94711.43
4553,0,29,"France","1","Female",0,1,81634.45
3929,0,38,"Spain","0","Male",0,2,84584.69
5789,0,23,"Spain","1","Male",103914.17,2,152845.99
9090,0,61,"France","1","Male",0,1,21859.06
5413,0,37,"Spain","0","Male",65962.63,1,48930.8
4994,0,75,"France","0","Male",0,1,123304.62
9018,0,32,"Germany","0","Male",113939.36,2,61446.92
5639,0,40,"France","1","Female",95624.36,2,60706.33
6543,0,46,"France","0","Male",65733.41,1,61094.53
6951,0,48,"Germany","1","Male",169023.33,2,175657.55
5024,1,37,"France","0","Female",0,2,169921.11
8347,0,36,"Germany","1","Male",0,2,174667.58
5882,0,35,"France","0","Male",159904.79,1,52462.25
4339,0,31,"France","1","Male",123217.66,2,96658.26
7015,0,37,"Germany","0","Female",152264.81,1,104852.6
5291,0,31,"France","1","Male",123544,3,173511.72
6337,0,24,"France","1","Male",0,1,8065
3535,0,47,"France","1","Female",142382.03,1,62086.62
9531,0,32,"France","0","Female",77487.2,1,33143.04
3982,0,38,"France","0","Male",117791.06,2,74405.34
5160,0,40,"France","1","Female",109003.26,1,50168.41
7552,0,32,"France","0","Female",119741.77,2,93155.75
6165,0,36,"Spain","1","Female",92716.96,1,33693.78
3789,1,25,"Germany","0","Male",124365.42,1,180197.74
9512,0,30,"France","0","Male",77599.23,1,79555.08
6017,0,29,"Germany","1","Male",82916.48,1,163798.41
7578,0,42,"France","0","Female",0,2,92664.09
4272,0,28,"France","0","Male",0,1,72350.47
5153,0,23,"France","0","Male",156267.59,1,139048
4195,0,34,"France","1","Male",125685.79,1,56246.72
7792,0,69,"France","0","Male",0,2,88333.74
3459,0,52,"Spain","1","Male",197436.82,2,31022.56
5887,1,42,"France","0","Male",222267.63,1,101108.85
8432,0,49,"France","0","Female",133189.4,1,127388.06
8682,1,27,"France","1","Female",0,1,51711.57
5940,0,25,"France","1","Female",0,2,136827.96
3139,0,46,"Germany","0","Female",56580.95,2,45424.13
4782,0,38,"Spain","0","Male",0,2,45261.47
3481,0,34,"France","0","Female",127146.68,1,189875.83
3843,1,41,"France","0","Female",133237.21,1,143585.29
4852,1,39,"France","0","Male",0,1,103760.53
7346,0,39,"Spain","0","Female",136258.06,1,186285.52
9637,0,39,"France","1","Male",0,2,187551.24
8717,0,34,"Germany","1","Male",111565.91,1,121073.23
7729,1,49,"Spain","0","Female",75302.85,2,152167.79
4650,0,33,"France","0","Male",0,2,184230.23
9996,0,36,"Germany","1","Female",123805.03,1,102428.51
8219,0,30,"France","0","Female",0,2,122604.44
4122,0,38,"Germany","0","Male",128015.83,1,68831.72
4082,1,37,"France","1","Female",105617.73,2,133699.82
9430,0,31,"Spain","0","Female",0,2,188637.05
4549,0,78,"France","1","Female",121206.96,1,76016.49
9152,0,36,"France","1","Male",97893.2,1,186418.85
5306,0,37,"Germany","1","Female",0,2,174873.09
9246,1,47,"Germany","1","Male",60263.23,2,12944.17
5976,0,40,"France","0","Female",0,2,171442.36
7302,0,31,"Germany","1","Male",116585.97,1,95372.64
7295,1,37,"France","0","Male",133618.01,1,152167.79
8709,0,57,"France","0","Male",0,2,45309.24
8960,1,47,"Germany","0","Female",144090.42,1,140938.95
6942,0,34,"France","1","Male",133501.36,1,134132.65
9214,1,42,"France","0","Male",58641.43,1,33462.94
9689,1,45,"France","0","Male",0,2,79957.95
9191,0,26,"France","1","Male",97460.1,1,23135.65
6911,1,25,"France","0","Female",152341.55,1,16649.31
9722,0,39,"France","1","Female",155828.22,1,100496.84
9124,0,46,"Spain","1","Female",0,2,48505.1
4916,0,32,"France","1","Male",222267.63,1,107848.24
8651,0,39,"Spain","1","Female",74974.89,1,161304.68
5801,1,43,"France","1","Male",66338.68,1,18772.5
8608,0,32,"France","0","Male",175307.32,1,88703.04
4295,0,38,"Spain","0","Female",109740.62,1,141896.74
7014,0,36,"Spain","0","Male",0,2,60536.56
7494,0,37,"Spain","0","Female",133292.45,1,111175.09
8338,1,28,"Spain","0","Male",118945.09,1,134869.93
8275,0,57,"France","1","Male",0,2,97416.34
9578,0,30,"France","1","Male",0,2,100995.68
6617,1,32,"Germany","0","Female",104502.11,2,100637.07
5834,0,35,"Germany","0","Male",0,2,95009.6
7756,1,61,"France","0","Male",0,1,131305.37
3347,0,27,"Spain","0","Male",0,2,132104.76
9886,0,28,"France","1","Male",0,2,100982.93
4589,0,61,"Germany","0","Male",82407.51,1,159888.1
6903,0,36,"France","1","Male",125961.74,2,54724.03
6401,0,28,"Spain","1","Male",149594.02,1,176791.27
9902,0,38,"France","0","Male",0,3,75609.84
9852,0,37,"Spain","1","Male",0,2,57175.32
8367,0,31,"France","0","Female",0,1,125518.32
4394,1,57,"France","1","Male",0,1,33676.48
9337,0,35,"Germany","1","Female",110597.76,1,183584.14
4068,0,38,"Spain","1","Male",189443.72,1,106648.58
3860,0,33,"Spain","1","Male",72788.03,1,103608.06
8496,0,47,"Germany","0","Male",118812.5,2,168184.62
8028,0,77,"Germany","1","Male",0,1,49054.1
9499,1,45,"Germany","1","Male",122917.71,1,11.58
5583,0,27,"France","1","Male",127120.07,1,31190.42
6626,0,37,"Spain","0","Male",0,2,133535.99
4733,0,43,"Germany","1","Male",0,2,52990.7
5242,1,37,"Germany","1","Female",114737.26,1,141446.01
5508,0,40,"France","0","Female",139930.18,1,145613.17
8950,1,39,"Spain","0","Female",108960,2,184464.7
6149,0,42,"Spain","0","Female",121056.63,2,39122.58
6691,0,40,"France","1","Male",170491.84,1,95124.4
8094,0,55,"Germany","1","Female",119327.93,1,119439.66
8778,0,39,"Spain","1","Male",0,2,100060.54
6338,0,32,"France","0","Female",0,1,131625.14
3713,0,38,"Germany","1","Female",134096.53,2,108761.05
7061,0,30,"France","1","Male",114835.43,1,37662.49
5518,0,26,"France","1","Male",84468.67,2,158697.28
3200,0,24,"France","0","Male",86911.8,1,52795.15
6309,1,27,"Germany","0","Male",135795.63,1,69228.2
3993,0,32,"Germany","1","Female",0,2,160129.99
3258,0,41,"Spain","1","Male",102827.44,1,64595.25
4404,0,42,"Germany","1","Male",122501.28,2,95007.8
4963,0,31,"Spain","0","Female",0,2,145004.39
5941,0,27,"France","0","Male",24043.45,2,32454.26
4136,0,30,"France","1","Male",144684.03,1,31805.49
6077,0,38,"France","1","Male",163034.82,2,16910.98
7565,0,40,"France","1","Female",173432.55,1,116766.79
5527,0,67,"Spain","1","Male",158719.57,1,118607.4
3612,0,42,"France","1","Female",0,2,3894.34
4435,0,44,"Spain","0","Male",0,2,66462.79
4923,0,38,"France","0","Female",128743.55,1,96420.58
6727,0,44,"France","0","Male",115345.86,2,168781.8
6687,0,76,"France","1","Male",121313.88,1,64872.33
8178,1,38,"France","0","Male",149950.19,1,100982.93
3290,0,35,"France","0","Female",0,2,57064.57
3466,0,35,"Germany","1","Male",136281.41,2,24799.47
5536,0,56,"France","0","Female",88161.85,1,127630.88
7910,0,30,"Germany","0","Female",0,2,155593.74
9229,0,38,"France","0","Male",129299.28,2,30529.88
9033,0,32,"France","1","Female",136555.01,2,129353.21
4928,0,37,"France","0","Male",75263.7,1,85801.77
7105,0,29,"France","1","Male",117199.8,1,43480.63
7963,0,62,"Spain","1","Male",80927.56,1,64490.67
5329,0,34,"Germany","1","Female",58003.41,1,90346.1
7738,0,52,"France","1","Male",119266.69,1,28257.63
8003,0,44,"France","0","Male",118894.22,1,2923.61
4064,1,54,"France","1","Male",113143.12,1,162719.69
6220,0,38,"France","1","Female",95139.41,1,86575.46
6068,0,72,"France","1","Female",121215.9,2,140460.01
7114,0,34,"France","1","Female",129668.43,2,88743.99
3950,0,58,"France","0","Female",132116.13,2,129933.5
9172,0,29,"Spain","0","Female",0,2,88866.92
8059,1,41,"Germany","0","Male",93925.3,1,41879.99
9980,0,26,"Spain","1","Female",120923.52,1,78854.57
7163,0,41,"France","1","Male",0,1,3159.15
3878,0,33,"Spain","0","Male",145729.71,2,41365.85
6804,1,39,"Germany","0","Female",100717.85,3,157648.12
6677,0,47,"Spain","0","Male",0,1,187943.6
7247,0,47,"France","1","Female",146034.74,1,50249.16
9239,0,38,"Spain","1","Female",0,1,159649.44
7567,0,63,"France","0","Male",93616.35,2,98348.66
8111,0,44,"France","1","Female",118392.75,1,157564.75
7440,0,36,"France","0","Male",146547.78,3,194660.78
3161,0,32,"Germany","0","Male",92616.64,2,8567.18
3421,1,37,"Germany","0","Male",151772.63,4,188366.04
5492,0,31,"France","0","Female",0,2,28123.99
5077,1,37,"Germany","0","Male",185648.56,1,192156.54
3633,1,42,"France","1","Female",0,1,91981.85
8361,0,41,"Spain","0","Female",150300.65,2,142956.48
9987,0,38,"France","0","Male",85818.18,2,1187.88
8162,0,32,"France","0","Male",84102.11,1,89543.25
5008,0,23,"Germany","1","Male",124548.99,2,120380.12
3044,0,33,"Germany","1","Female",0,1,115333.43
3224,0,56,"France","1","Female",165298.12,1,118029.09
8128,0,33,"France","1","Male",116114.93,1,49492.15
3912,0,30,"Germany","0","Female",170113,2,65464.66
5599,0,29,"France","1","Female",74812.84,1,27448.33
5881,0,71,"France","0","Male",0,2,129984.2
9540,0,30,"Germany","0","Female",0,2,126172.11
7313,0,43,"France","0","Male",141784.02,1,194691.95
3683,0,35,"Germany","0","Male",127862.93,2,139083.7
