"ID","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag","Exited","Outlier_LOF","Outlier_Mahalanobis","Outlier_Mahalanobis_Rob","Num_Metodos_Outlier"
9644,5,3,29,38,1,71905.77,179.333014369192,55,673,130878.75,3,"Female","Postgraduate","Active loan","Germany","0","0","High Net Worth","Divorced","0",1,FALSE,FALSE,FALSE,0
9851,6,9,34,24,0,169505.83,125.209810042783,76,479,107637.97,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4808,8,10,25,38,0,99106.97,124.632271859076,72,589,92219.21,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3344,8,9,22,47,0,121904.44,77.6263020248394,65,619,115643.58,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5507,4,10,32,30,0,41233.97,236.855022965346,65,779,125385.01,1,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5992,10,6,26,32,0,22487.45,42.7258092667604,58,665,59568.57,1,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
6092,7,8,21,71,0,140130.22,130.696810102282,86,565,135369.71,1,"Male","High School","No loan","France","0","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
8981,6,1,31,36,2,33075.24,92.4322082457552,86,733,68806.84,1,"Female","Postgraduate","Default risk","Germany","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
6236,7,10,40,47,0,157959.02,232.8583365047,87,668,106854.21,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
6124,1,10,39,35,0,128123.66,104.460933172879,79,638,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7972,7,7,26,38,0,81908.09,248.471979197603,38,570,127201.58,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
9678,2,0,41,38,3,16146,59.7110379883067,62,658,0,2,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
5225,6,8,35,37,0,157891.86,60.582224563113,77,485,0,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7650,1,9,34,39,0,110784.42,72.1339878758108,33,583,110939.3,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5875,3,10,29,28,0,13182.43,137.082443251239,55,766,62717.84,2,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5132,5,10,31,37,0,16733.59,98.2007943972664,38,659,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8643,8,8,44,61,0,139861.53,169.101900585521,71,669,0,2,"Female","University","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9777,5,10,36,33,0,129563.86,66.8388938318063,48,757,77253.22,1,"Male","High School","Active loan","Spain","0","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
7023,1,6,28,36,0,115441.66,55.1863431222177,72,746,100895.54,1,"Male","High School","Active loan","France","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
6464,9,8,33,36,0,2803.89,89.0420794164789,64,518,85146.36,1,"Female","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4326,0,8,33,37,0,141210.5,70.4989772706416,81,543,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9741,0,8,31,43,0,111249.62,82.1598661042357,22,601,141859.12,2,"Male","University","No loan","Germany","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6949,5,4,29,41,0,150266.81,65.2822620947719,51,616,124978.19,2,"Female","University","No loan","Germany","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7802,2,0,25,31,3,54487.43,59.3270566430225,48,428,0,2,"Female","Other","Default risk","France","0","0","High Net Worth","Widowed","0",0,FALSE,FALSE,FALSE,0
5667,10,8,27,38,0,74846.67,129.80077573262,54,648,82697.28,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6502,9,5,40,29,0,80393.27,114.328260464334,53,850,0,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
5758,8,9,30,32,0,112340.2,117.514927078603,49,664,0,2,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6833,2,10,35,27,0,161154.85,144.714082534801,53,724,0,2,"Male","High School","Active loan","Germany","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
3712,9,5,31,32,0,103511.26,152.18995416719,58,691,163965.69,2,"Male","University","No loan","Germany","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4452,7,10,30,38,0,59115.77,96.3132409847832,67,592,132767.66,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7768,4,0,30,43,3,105295.77,112.698529751688,69,658,0,1,"Female","Other","Default risk","France","1","0","High Net Worth","Widowed","0",0,FALSE,FALSE,FALSE,0
8370,7,8,23,38,0,124389.61,93.1746484332588,54,602,111835.94,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4828,10,9,27,36,0,104469.06,90.9867273156921,52,616,123948.85,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
6501,10,4,34,56,0,18391.93,135.2470581267,42,554,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6069,1,4,33,32,0,67926.18,97.8116160395368,56,507,0,2,"Male","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
5446,7,2,26,63,0,195732.04,93.8640439692714,76,544,0,1,"Male","High School","Active loan","Spain","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6061,6,10,29,36,0,32174.03,151.336791494056,66,646,0,2,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3528,0,4,23,30,1,117505.07,70.1875324353623,66,795,121175.56,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
7055,2,10,19,57,0,72549.27,108.662104983087,51,543,122717.53,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
9525,5,10,32,67,0,21343.74,103.977963860036,62,542,129431.36,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4569,7,9,31,27,0,167522.19,72.1339878758108,62,497,149400.27,1,"Male","High School","No loan","Spain","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9184,7,9,29,39,0,156424.4,91.5944545901912,93,508,136855.24,1,"Male","High School","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9056,7,9,30,30,0,143859.66,218.193645322013,41,778,140418.81,1,"Male","High School","No loan","Spain","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
9666,8,5,23,31,0,197077.36,185.650516744762,27,757,95507.12,1,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",0,TRUE,FALSE,FALSE,1
3473,6,5,29,34,0,197283.2,146.626437596976,43,625,0,1,"Male","High School","No loan","France","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
9344,3,2,32,33,0,44114.88,242.82505268295,66,733,0,1,"Male","High School","Active loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
9098,4,9,38,37,0,52198.84,116.375109512051,80,740,0,2,"Female","High School","Active loan","France","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
4149,8,5,20,44,0,154639.72,257.654813682385,53,792,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,TRUE,FALSE,FALSE,1
5037,9,1,38,31,2,169862.01,152.056385763203,78,564,23503.31,1,"Female","Postgraduate","Default risk","France","0","1","High Net Worth","Divorced","0",1,FALSE,FALSE,FALSE,0
5313,7,8,40,44,0,186285.52,102.701595998676,65,850,140393.65,2,"Male","High School","Active loan","Germany","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
5823,4,9,34,40,0,147715.83,110.810541587229,60,682,0,2,"Male","High School","No loan","France","0","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4927,1,8,20,59,0,51553.43,193.89456128309,60,800,187911.55,2,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9330,9,5,17,44,0,74858.3,51.6858383627587,58,742,190125.43,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6324,8,9,35,33,0,66580.13,46.5834257599398,59,687,69434.4,2,"Male","High School","No loan","Germany","1","1","Affluent","Single","1",1,FALSE,FALSE,FALSE,0
3458,0,4,32,28,0,25445,42.3517187756489,67,729,0,2,"Male","High School","No loan","Spain","1","1","Mass Market","Married","1",1,TRUE,FALSE,FALSE,1
6224,10,6,33,32,0,120819.58,206.197275186984,61,672,132002.7,1,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
7927,2,5,23,37,0,100982.93,74.4904966881623,71,654,145610.07,1,"Male","High School","Active loan","Germany","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4078,5,10,28,36,0,85455.62,88.1202817966899,56,603,190479.48,1,"Male","University","No loan","Germany","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8015,10,3,36,40,1,54265.55,69.1648970684524,51,573,0,2,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
8658,7,5,24,33,0,120037.36,73.4018074119632,73,516,0,1,"Female","High School","Active loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
9379,1,6,27,33,0,73564.44,47.1780094626442,37,677,0,1,"Male","High School","No loan","France","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4313,6,4,25,37,0,110782.88,206.653818383454,63,611,0,2,"Female","High School","Active loan","Germany","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
3185,6,5,30,18,0,27308.58,188.70064486477,76,616,0,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3413,2,9,33,35,0,86764.46,106.754210637142,45,654,97009.15,1,"Male","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
7723,3,10,22,36,0,65147.27,50.1620390940407,72,767,0,1,"Male","High School","No loan","France","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
5570,3,3,21,30,1,68807.47,60.6594268096775,26,500,0,2,"Male","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
4333,1,10,47,48,0,184954.11,72.2925983144849,68,685,132667.17,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9349,1,0,31,36,3,178067.33,379.156890332191,91,635,149332.48,1,"Male","Other","Default risk","France","0","1","High Net Worth","Widowed","0",1,FALSE,TRUE,FALSE,1
8995,3,2,32,33,0,193131.42,164.447529582726,40,574,129834.67,1,"Male","High School","Active loan","France","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
7875,7,1,28,28,2,102297.15,80.3430785618653,46,742,146329.73,2,"Female","Postgraduate","Default risk","France","0","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
4561,5,4,48,29,1,25548.47,150.037508886314,85,729,109676.52,2,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
3564,1,4,32,33,0,46635.11,46.6177139448919,63,720,0,1,"Male","High School","Active loan","France","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
3794,5,9,25,34,0,12092.03,124.468308020607,59,685,93249.4,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4415,3,7,25,45,0,163655.01,57.7966675169859,52,667,0,2,"Male","High School","Active loan","Spain","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
9912,5,8,30,31,0,74890.58,164.251207682611,43,737,0,2,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6799,2,8,30,18,0,90655.94,91.9357623382495,71,722,88011.4,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4370,4,9,25,27,0,98060.51,70.9923248877816,51,726,0,1,"Male","High School","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9612,7,8,19,30,0,18826.34,171.416320760377,69,692,0,2,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
6581,6,8,30,37,0,173386.95,141.484205652174,53,639,126397.66,1,"Male","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5968,1,8,34,33,0,178798.13,113.29892556213,54,555,56084.69,2,"Male","University","No loan","Spain","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6129,4,10,32,40,0,162809.2,102.09411951988,35,778,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9601,5,8,38,41,0,88211.12,101.312769837277,52,692,130701.29,1,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
7713,1,10,30,51,0,150390.57,131.58510672484,83,783,0,1,"Male","Postgraduate","Default risk","Spain","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
3357,2,3,27,51,1,136915.15,134.510474323733,44,767,152509.25,2,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
3279,6,2,36,64,0,140803.7,263.739226576894,71,706,120621.89,1,"Female","High School","Active loan","France","1","0","Affluent","Single","0",0,FALSE,TRUE,FALSE,1
7366,9,0,25,46,3,178587.36,98.9734450866705,52,415,123081.84,1,"Male","Other","Default risk","France","0","0","High Net Worth","Widowed","0",1,FALSE,TRUE,FALSE,1
9491,8,10,25,42,0,191821.35,86.6102658156658,60,606,132796.04,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
6201,6,10,28,37,0,51229.17,88.024891980953,83,607,0,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5266,2,8,27,44,0,52198.84,130.843993626778,40,693,120787.18,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3618,4,2,35,32,0,13411.67,56.3581023271583,55,598,0,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4905,7,9,34,45,0,121365.45,67.9349700527283,52,537,0,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
3337,2,9,24,45,0,194584.48,79.8076533122089,57,527,166930.76,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5074,8,8,33,46,0,8487.75,150.08551754509,90,669,0,2,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3539,6,1,27,22,1,27922.45,65.8407149963704,77,631,113292.17,1,"Male","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
8077,5,8,23,19,0,29837.65,115.779710701348,67,739,89750.21,2,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3956,9,3,26,36,1,3740.93,104.373837903701,58,566,141428.99,2,"Female","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
8877,10,9,35,33,0,50759.8,122.187337097922,62,747,156067.05,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8786,5,0,43,30,2,12757.14,279.683594903499,57,646,98014.74,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,TRUE,FALSE,1
6625,6,10,40,39,0,165082.25,57.431527069626,66,614,0,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8618,4,1,33,34,2,62868.33,175.17490766002,83,708,138150.57,1,"Female","Postgraduate","Default risk","France","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
6008,0,8,29,41,0,107839.03,96.2066526474384,41,669,150219.41,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4445,3,8,44,41,0,12328.08,276.394553657761,86,661,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8177,8,0,30,40,5,147261.58,71.4309264581508,48,712,113174.21,2,"Male","Other","Default risk","France","1","0","High Net Worth","Widowed","0",0,FALSE,TRUE,FALSE,1
5211,1,5,33,34,0,57088.97,96.0254849608735,26,711,0,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5286,7,7,22,62,0,70916,88.3380138067116,62,850,115409.6,1,"Female","High School","No loan","Spain","1","0","Affluent","Single","1",1,FALSE,FALSE,FALSE,0
8793,0,9,24,27,0,131534.96,108.856840834121,43,655,0,2,"Female","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5626,4,8,24,43,0,149401.33,55.0520061213266,55,663,87624.03,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9882,9,8,28,63,0,78955.8,87.171912557845,68,576,0,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8509,1,4,35,39,0,156439.56,224.457904129216,65,689,77556.79,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7213,2,10,24,38,0,167984.72,130.164867490543,54,722,0,2,"Female","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7744,4,10,30,40,0,16618.76,94.5927923959026,59,678,113794.22,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4079,10,10,34,48,0,133486.36,115.83568819755,79,605,150315.92,1,"Female","High School","No loan","Spain","0","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4241,1,9,44,64,0,154695.57,158.968852172524,61,688,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5605,6,9,22,40,0,126233.18,119.493916219101,76,750,151510.17,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4706,9,6,28,46,0,149912.28,291.019698081956,41,543,66582.81,1,"Female","High School","Active loan","Spain","1","0","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
9559,5,8,36,26,0,112507.63,123.213175709857,28,575,0,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3873,8,5,22,40,0,166468.21,80.675749932214,59,714,150490.32,1,"Female","High School","No loan","France","0","0","Affluent","Single","1",1,FALSE,FALSE,FALSE,0
3757,5,5,24,28,0,139410.08,137.991522178314,60,650,0,2,"Female","High School","No loan","Germany","0","0","Affluent","Single","1",1,FALSE,FALSE,FALSE,0
9061,8,3,31,42,1,85424.34,73.0282045062529,56,579,137560.38,2,"Male","Postgraduate","Default risk","France","0","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
3988,3,7,31,47,0,145704.19,54.3752497157513,57,553,87894.26,1,"Male","Postgraduate","Active loan","Spain","0","0","High Net Worth","Divorced","0",1,FALSE,FALSE,FALSE,0
5495,6,4,24,31,0,80181.12,117.01660226741,65,528,150725.53,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
