"ID","X","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Exited","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag"
4452,195,7,10,30,38,0,59115.77,60.2922402414373,43,624,132767.66,2,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
7768,196,4,0,30,43,3,17040.82,112.698529751688,75,806,0,1,0,"Female","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0"
8370,197,7,8,23,38,0,124389.61,93.1746484332588,54,602,111835.94,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
4828,198,4,9,27,60,0,104469.06,90.9867273156921,52,707,238387.56,1,1,"Female","University","No loan","France","1","0","Mass Market","Married","1"
6501,199,10,6,34,41,0,18391.93,135.2470581267,42,554,0,1,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
6069,200,4,8,33,32,0,67926.18,97.8116160395368,56,507,0,2,0,"Male","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0"
5446,201,7,8,26,73,0,25514.77,93.8640439692714,76,748,0,1,0,"Male","High School","Active loan","Spain","1","1","Affluent","Single","1"
6061,202,6,9,29,36,0,126213.84,151.336791494056,66,646,0,2,0,"Female","University","No loan","Germany","1","1","Mass Market","Married","1"
3528,203,6,4,35,47,0,117505.07,70.1875324353623,66,545,121175.56,1,1,"Male","High School","Active loan","Spain","1","0","Affluent","Single","0"
7055,204,1,10,25,57,0,72549.27,53.2810579701032,48,553,55853.33,2,1,"Male","University","No loan","France","1","1","Mass Market","Married","1"
9525,205,9,10,32,67,0,21343.74,189.624496170574,64,542,129431.36,1,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
4569,206,7,9,31,27,0,167522.19,72.1339878758108,62,497,149400.27,1,0,"Male","High School","No loan","Spain","0","0","Mass Market","Married","1"
9184,207,7,9,29,40,0,156424.4,91.5944545901912,64,508,144696.75,1,0,"Male","High School","No loan","France","1","1","Mass Market","Married","1"
9056,208,7,0,30,26,3,143859.66,218.193645322013,41,774,172478.15,1,0,"Male","High School","Active loan","Spain","1","0","Affluent","Single","0"
9666,209,8,5,20,46,0,197077.36,185.650516744762,27,757,133701.07,1,0,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0"
3473,210,6,5,29,34,0,197283.2,70.7321240983911,43,625,149814.54,1,0,"Female","High School","No loan","France","0","0","Affluent","Single","1"
9344,211,3,2,32,33,0,41248.8,235.33139046197,66,733,0,1,0,"Male","High School","No loan","France","1","1","Affluent","Single","1"
9098,212,3,2,25,37,0,173837.54,116.375109512051,80,740,0,1,0,"Female","High School","Active loan","France","0","1","Affluent","Single","0"
4149,213,8,4,20,44,0,154639.72,257.654813682385,53,801,0,2,0,"Male","University","No loan","Spain","1","1","Mass Market","Married","1"
5037,214,9,1,38,40,2,169862.01,152.056385763203,78,553,23503.31,1,1,"Female","Other","Default risk","France","0","1","High Net Worth","Widowed","0"
5313,215,4,0,40,44,4,186285.52,72.697448077857,65,850,140393.65,2,0,"Male","High School","Active loan","Germany","0","1","Affluent","Single","0"
5823,216,4,9,34,40,0,147715.83,110.810541587229,60,661,0,2,0,"Male","High School","No loan","France","1","1","Mass Market","Married","1"
4927,217,1,8,20,62,0,51553.43,193.89456128309,72,800,0,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
9330,218,3,0,17,25,3,146723.72,51.6858383627587,63,742,190125.43,2,0,"Male","University","No loan","Germany","1","0","Mass Market","Married","1"
6324,219,8,9,35,46,0,66580.13,202.9085171168,61,687,69434.4,2,1,"Male","High School","No loan","Spain","1","0","Affluent","Single","1"
3458,220,0,4,32,28,0,134417.31,42.3517187756489,67,729,0,2,1,"Male","High School","No loan","Spain","1","1","Mass Market","Married","1"
6224,221,10,6,33,41,0,149614.81,206.197275186984,61,672,122214,1,0,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0"
7927,222,2,5,23,37,0,145325.32,77.6907277420576,71,654,145610.07,1,0,"Male","High School","Active loan","Germany","0","0","Affluent","Single","1"
4078,223,5,10,31,36,0,161051.75,88.1202817966899,56,576,190479.48,1,0,"Male","University","No loan","Germany","0","0","Mass Market","Married","1"
8015,224,10,3,34,51,1,54265.55,69.1648970684524,59,720,0,2,0,"Male","Postgraduate","Default risk","France","0","1","High Net Worth","Divorced","0"
8658,225,7,5,32,33,0,120037.36,73.4018074119632,65,516,0,1,0,"Female","High School","Active loan","France","0","1","Affluent","Single","1"
9379,226,7,10,27,33,0,73564.44,47.1780094626442,37,501,115062.61,1,0,"Female","High School","No loan","France","0","0","Affluent","Single","1"
4313,227,6,4,25,37,0,110782.88,206.653818383454,63,611,0,2,0,"Female","High School","Active loan","Spain","1","0","Affluent","Single","0"
3185,228,6,5,30,18,0,27308.58,77.8374265482249,65,616,0,2,0,"Male","High School","No loan","France","1","1","Affluent","Single","1"
3413,229,2,9,33,35,0,86764.46,106.754210637142,39,654,89571.59,1,0,"Female","High School","No loan","France","1","1","Mass Market","Married","1"
7723,230,3,2,22,36,0,65147.27,54.1528951175762,64,767,0,1,0,"Male","High School","No loan","France","0","0","Affluent","Single","1"
5570,231,5,3,26,30,1,68807.47,60.6594268096775,26,500,103894.38,2,0,"Male","Postgraduate","Active loan","Germany","0","1","High Net Worth","Divorced","0"
4333,232,1,9,39,41,0,89519.47,72.2925983144849,68,685,132667.17,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
9349,233,1,0,31,40,3,178067.33,83.5682327425573,91,635,89838.71,1,1,"Male","Postgraduate","Active loan","France","0","1","High Net Worth","Divorced","0"
8995,234,3,9,32,33,0,193131.42,119.875735640902,40,574,129834.67,1,0,"Male","High School","Active loan","France","1","0","Affluent","Single","1"
7875,235,7,1,30,28,2,102297.15,166.633984287057,46,759,102603.3,3,0,"Female","Postgraduate","Active loan","Germany","0","1","High Net Worth","Divorced","0"
4561,236,5,4,48,29,0,25548.47,150.037508886314,85,729,109676.52,2,0,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0"
3564,237,2,4,32,33,0,41682.3,46.6177139448919,83,720,97067.69,1,0,"Female","High School","Active loan","Spain","0","0","Affluent","Single","0"
3794,238,5,9,25,34,0,12092.03,124.468308020607,59,597,0,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
4415,239,3,7,34,45,0,163655.01,107.235711579241,39,667,0,2,0,"Male","High School","Active loan","Spain","0","1","Affluent","Single","0"
9912,240,5,8,31,31,0,74890.58,164.251207682611,43,737,0,2,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
6799,241,2,8,36,48,0,90655.94,91.9357623382495,61,722,88011.4,1,1,"Female","University","No loan","France","1","1","Mass Market","Married","1"
4370,242,5,4,25,32,0,98060.51,70.9923248877816,73,726,0,1,0,"Male","University","No loan","France","0","0","Mass Market","Married","1"
7256,243,3,2,30,28,0,17802.42,174.222832341485,46,468,0,1,0,"Male","High School","No loan","Spain","1","0","Affluent","Single","1"
9612,244,7,5,19,30,0,18826.34,117.332105088982,69,692,88243.29,2,0,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0"
6581,245,7,8,30,37,0,173386.95,181.925861785056,53,639,122917.71,1,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
5968,246,1,8,29,33,0,178798.13,58.4863984732808,54,555,56084.69,1,0,"Male","University","No loan","Germany","0","0","Mass Market","Married","1"
6129,247,4,10,32,66,0,162809.2,92.3185001427726,71,778,0,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
9601,248,2,8,38,41,0,101418.05,101.312769837277,52,692,130701.29,1,1,"Female","University","No loan","Germany","1","1","Mass Market","Married","1"
7713,249,4,10,32,51,0,150390.57,131.58510672484,83,439,0,1,0,"Male","Other","Default risk","Spain","1","1","High Net Worth","Widowed","0"
3357,250,2,3,27,29,1,136915.15,134.510474323733,44,767,152509.25,1,0,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0"
3279,251,6,10,41,28,0,140803.7,263.739226576894,73,706,120621.89,1,0,"Female","High School","Active loan","Germany","1","0","Affluent","Single","0"
7366,252,9,0,23,46,3,178587.36,98.9734450866705,68,415,170008.84,1,1,"Male","Other","Default risk","France","0","0","High Net Worth","Widowed","0"
9491,253,8,10,37,42,0,191821.35,86.6102658156658,60,743,132796.04,2,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1"
6201,254,6,10,26,37,0,51229.17,88.024891980953,83,632,0,2,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
5266,255,2,10,27,72,0,52198.84,130.843993626778,40,595,120787.18,1,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
3618,256,4,10,35,32,0,74077.91,112.910756341196,55,655,0,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
4905,257,7,9,34,45,0,18800.13,67.9349700527283,52,537,99056.22,1,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1"
3337,258,2,9,29,29,0,94845.45,79.8076533122089,79,513,166930.76,1,0,"Female","University","No loan","Spain","1","1","Mass Market","Married","1"
5074,259,2,8,33,46,0,8487.75,150.08551754509,25,669,0,2,0,"Female","University","No loan","France","0","1","Mass Market","Married","1"
3539,260,6,3,29,22,1,62972.13,142.563567185114,77,631,55053.62,1,0,"Female","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0"
8077,261,5,8,31,19,0,26019.59,115.779710701348,55,739,89750.21,1,0,"Female","University","No loan","Spain","1","0","Mass Market","Married","1"
3956,262,3,3,26,57,1,59237.72,65.4074678404985,49,566,141428.99,2,0,"Female","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0"
8877,263,10,9,35,25,0,50759.8,122.187337097922,75,747,0,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
8786,264,5,0,43,30,4,12757.14,279.683594903499,74,646,98014.74,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
6625,265,7,10,40,39,0,95857.18,133.894064907503,78,625,0,2,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
6462,266,3,0,22,25,4,45482.04,118.873558872241,69,606,127585.98,3,1,"Female","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0"
8618,267,4,1,31,34,2,62868.33,104.707829257662,36,708,115643.58,1,0,"Female","Postgraduate","Default risk","France","1","0","High Net Worth","Divorced","0"
6008,268,0,8,27,41,0,107839.03,96.2066526474384,41,669,150219.41,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
4445,269,3,8,44,41,0,180345.44,276.394553657761,86,766,0,2,0,"Male","High School","No loan","Germany","1","0","Affluent","Single","1"
8177,270,8,0,30,35,5,147261.58,71.4309264581508,48,712,113174.21,1,0,"Female","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0"
5211,271,1,6,33,35,0,197283.2,96.0254849608735,26,711,0,2,0,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
5286,272,10,9,35,62,0,70916,88.3380138067116,32,850,126670.37,1,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","1"
8793,273,0,9,31,27,0,131534.96,108.856840834121,34,793,0,2,0,"Female","University","No loan","France","0","1","Mass Market","Married","1"
5626,274,4,8,24,43,0,149401.33,55.0520061213266,55,663,87624.03,1,0,"Male","High School","No loan","France","1","0","Affluent","Single","1"
9882,275,9,8,28,63,0,78955.8,87.171912557845,66,576,121626.9,1,1,"Male","University","No loan","France","0","0","Mass Market","Married","1"
8509,276,5,8,35,43,0,54129.86,224.457904129216,65,689,77556.79,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
7213,277,1,8,24,38,0,167984.72,130.164867490543,54,722,0,2,0,"Female","University","No loan","Germany","0","1","Mass Market","Married","1"
7744,278,4,10,30,40,0,16618.76,243.563297190899,59,678,113794.22,1,0,"Female","University","No loan","Spain","1","0","Mass Market","Married","1"
4079,279,10,9,34,48,0,133486.36,119.930989393462,79,605,150315.92,2,0,"Female","High School","No loan","Spain","1","1","Affluent","Single","1"
4241,280,1,9,40,38,0,154695.57,158.968852172524,61,688,0,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
5605,281,6,9,26,49,0,126233.18,119.493916219101,53,750,128504.76,1,1,"Female","University","No loan","Germany","0","0","Mass Market","Married","1"
4706,282,9,6,36,46,0,45610.63,80.4085365119831,41,850,66582.81,1,1,"Female","High School","Active loan","Spain","1","0","Affluent","Single","0"
9559,283,7,8,35,26,0,112507.63,61.2703752176879,28,575,0,2,0,"Female","University","No loan","Spain","1","0","Mass Market","Married","1"
3873,284,9,5,24,40,0,166468.21,80.675749932214,59,807,150490.32,1,1,"Female","High School","No loan","Germany","0","0","Affluent","Single","1"
3757,285,5,10,24,28,0,125870.5,137.991522178314,60,650,75150.34,2,1,"Female","High School","No loan","Germany","0","0","Affluent","Single","1"
9061,286,0,3,31,42,1,85424.34,200.53390942877,56,579,137560.38,2,0,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0"
3988,287,3,7,19,47,0,145704.19,54.3752497157513,31,553,0,1,1,"Male","Postgraduate","Active loan","Spain","0","0","High Net Worth","Divorced","0"
5495,288,6,4,24,31,0,80181.12,117.01660226741,65,528,0,2,0,"Male","University","No loan","Spain","0","0","Mass Market","Married","1"
5869,289,0,2,46,34,0,160346.3,54.3356026235055,65,590,101014.08,2,0,"Male","High School","No loan","France","0","1","Affluent","Single","1"
5879,290,10,8,26,40,0,183963.34,82.6399400358394,70,642,43772.66,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
7807,291,8,6,29,64,0,4033.39,156.093367718259,38,367,121159.65,1,1,"Female","High School","Active loan","France","1","0","Affluent","Single","0"
8588,292,8,6,30,27,0,22994.32,91.1025005357244,52,657,152400.51,2,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
4234,293,9,9,26,22,0,68297.61,142.274217458597,51,688,99339,2,1,"Female","High School","Active loan","Germany","1","0","Affluent","Single","0"
7445,294,3,5,27,32,0,63218.85,48.4928689226412,58,781,128345.69,2,0,"Female","High School","Active loan","France","1","0","Affluent","Single","1"
4425,295,2,4,32,40,0,193408.43,81.618445635738,67,658,136093.74,2,0,"Female","University","No loan","Germany","0","0","Mass Market","Married","1"
6809,296,3,9,35,30,0,159483.76,219.537296796889,39,681,0,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
9823,297,9,9,31,77,0,150679.65,126.111787688613,63,824,27517.15,2,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
7482,298,7,10,28,29,0,12186.83,121.523228576118,60,552,0,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
4165,299,6,8,32,29,0,20968.88,104.822520785279,88,644,0,2,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
5072,300,9,2,27,38,0,157015.5,33.6601899381756,33,695,0,3,0,"Male","High School","No loan","Spain","0","1","Affluent","Single","1"
6071,301,2,9,23,30,0,171021.44,170.565410441894,30,635,0,2,0,"Male","High School","No loan","France","1","0","Affluent","Single","1"
9083,302,6,3,38,41,1,145700.22,104.872739338452,80,652,0,2,0,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0"
8250,303,9,8,38,36,0,121505.61,54.4076597966769,70,665,0,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
5213,304,5,7,31,41,0,93901.61,173.396786315231,42,518,110624.99,1,0,"Male","High School","Active loan","Spain","1","0","Affluent","Single","0"
8823,305,3,5,29,54,0,168053.4,91.5443993600663,75,699,111009.32,1,1,"Female","High School","Active loan","Germany","1","0","Affluent","Single","0"
4612,306,9,9,29,37,0,169583.18,84.6657869398769,66,458,89634.69,1,1,"Female","University","No loan","France","1","1","Mass Market","Married","1"
8497,307,8,9,35,34,0,21760.96,59.8171575671764,46,587,0,1,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
6853,308,6,8,20,43,0,113276.46,174.189797663095,60,609,86053.52,1,1,"Female","High School","No loan","Spain","1","1","Mass Market","Married","1"
9314,309,9,1,26,46,1,34774.26,262.927512194197,81,774,0,2,0,"Male","Postgraduate","Default risk","Spain","1","1","High Net Worth","Divorced","0"
8565,310,4,0,32,35,2,97382.8,138.378896989879,67,513,171601.27,1,0,"Female","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0"
3710,311,1,9,27,31,0,134790.74,352.874586127255,32,698,156111.24,1,0,"Male","High School","Active loan","France","1","1","Affluent","Single","0"
4258,312,0,10,24,30,0,19458.75,126.433725644778,83,824,113905.48,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
5470,313,5,10,31,47,0,62722.44,97.9210294219885,62,745,0,2,0,"Male","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0"
5556,314,6,4,32,43,0,100187.43,97.7137467556322,59,574,137494.28,1,0,"Male","High School","Active loan","France","1","1","Affluent","Single","0"
