"ID","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag","Exited"
7055,4,9,30,57,0,72549.27,132.224804061952,79,667,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",1
9525,2,10,32,67,0,21343.74,67.8942903899146,61,542,129431.36,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",0
4569,7,9,31,27,0,167522.19,72.1339878758108,62,497,149400.27,1,"Male","High School","No loan","Spain","0","0","Mass Market","Married","1",0
9184,7,9,29,28,0,156424.4,91.5944545901912,51,508,175735.5,1,"Male","High School","No loan","France","1","0","Mass Market","Married","1",0
9056,7,9,30,33,0,143859.66,218.193645322013,41,617,89047.14,1,"Male","High School","No loan","Spain","1","0","Affluent","Single","1",0
9666,8,5,42,35,0,197077.36,185.650516744762,27,757,117685.31,2,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",0
3473,6,5,29,34,0,197283.2,107.246313008535,43,625,0,2,"Male","High School","No loan","France","0","0","Affluent","Single","1",0
9344,3,2,32,33,0,56246.72,81.0499426148435,45,733,0,1,"Male","High School","No loan","France","1","1","Affluent","Single","1",0
9098,7,2,25,37,0,37688.31,116.375109512051,80,740,0,1,"Female","High School","Active loan","France","1","1","Affluent","Single","1",0
4149,8,9,20,44,0,154639.72,257.654813682385,53,611,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
5037,8,1,39,31,2,169862.01,152.056385763203,78,656,23503.31,1,"Female","Postgraduate","Default risk","France","0","1","High Net Worth","Divorced","0",1
5313,8,7,40,44,1,186285.52,90.3070128060071,65,850,140393.65,2,"Male","Postgraduate","Active loan","Germany","0","1","High Net Worth","Single","0",0
5823,4,9,34,40,0,147715.83,110.810541587229,60,474,0,2,"Male","High School","No loan","France","1","1","Mass Market","Married","1",0
4927,1,8,20,30,0,51553.43,193.89456128309,31,800,70362.52,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
9330,4,9,17,50,0,154189.08,51.6858383627587,53,742,190125.43,2,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",0
6324,8,9,35,42,0,66580.13,125.084636945695,60,687,69434.4,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",1
3458,0,4,32,28,0,179908.71,42.3517187756489,67,729,0,2,"Female","High School","No loan","Spain","1","1","Mass Market","Married","1",1
6224,10,6,33,35,0,154491.39,206.197275186984,73,672,188285.68,1,"Female","High School","Active loan","Germany","1","0","Affluent","Single","0",0
7927,2,5,23,37,0,66469.2,116.155987305767,71,654,145610.07,1,"Male","High School","Active loan","Germany","0","0","Affluent","Single","1",0
4078,5,10,31,36,0,110472.12,88.1202817966899,56,553,190479.48,2,"Male","University","No loan","Germany","0","0","Mass Market","Married","1",0
8015,10,3,35,38,1,54265.55,69.1648970684524,58,850,0,2,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0
8658,7,5,30,33,0,120037.36,73.4018074119632,78,516,86006.3,1,"Female","High School","Active loan","France","1","1","Affluent","Single","1",0
9379,3,6,27,33,0,73564.44,47.1780094626442,37,630,126345.55,1,"Female","High School","No loan","France","0","0","Affluent","Single","1",0
4313,6,4,25,37,0,110782.88,206.653818383454,63,611,0,2,"Female","High School","Active loan","Spain","1","0","Affluent","Single","0",0
3185,6,5,30,18,0,27308.58,86.4096637159067,53,616,0,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",0
3413,2,9,33,35,0,86764.46,106.754210637142,64,654,127201.58,1,"Male","High School","No loan","France","1","1","Affluent","Single","1",0
7723,3,8,22,36,0,65147.27,121.810604412072,61,767,0,1,"Male","High School","No loan","France","0","0","Affluent","Single","1",0
5570,3,3,26,30,1,68807.47,60.6594268096775,26,500,153590.73,2,"Male","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0
4333,1,0,34,42,3,56388.63,72.2925983144849,68,685,132667.17,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
9349,1,0,31,30,3,178067.33,93.1318049310382,91,635,134388.11,2,"Female","Postgraduate","Default risk","France","0","1","High Net Worth","Divorced","0",1
8995,3,9,32,33,0,193131.42,90.3831570418885,40,574,129834.67,1,"Male","High School","Active loan","Spain","1","0","Affluent","Single","1",0
7875,7,1,40,28,2,102297.15,101.806644992661,46,756,0,2,"Female","Postgraduate","Active loan","Germany","0","0","High Net Worth","Divorced","0",0
4561,5,4,48,29,0,25548.47,150.037508886314,85,729,109676.52,2,"Female","High School","Active loan","France","1","1","Affluent","Single","0",0
3564,5,4,32,33,0,132038.65,46.6177139448919,55,720,146780.52,2,"Female","High School","Active loan","Germany","0","1","Affluent","Single","0",0
3794,5,9,25,34,0,12092.03,124.468308020607,59,503,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
4415,3,7,30,45,0,163655.01,111.485494596567,37,667,0,2,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0",0
9912,5,8,26,31,0,74890.58,164.251207682611,43,737,122822,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0
6799,2,8,37,43,0,90655.94,91.9357623382495,68,722,88011.4,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",1
4370,8,8,35,38,0,98060.51,70.9923248877816,53,726,0,1,"Male","High School","No loan","France","0","0","Mass Market","Married","1",0
7256,3,2,30,28,0,145759.93,174.222832341485,46,468,0,2,"Male","High School","No loan","Spain","1","0","Affluent","Single","1",0
9612,7,3,19,30,1,18826.34,163.30730835104,69,692,0,2,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0
6581,10,8,30,37,0,173386.95,69.6657363932903,53,639,105302.66,1,"Female","High School","No loan","France","0","0","Mass Market","Married","1",0
5968,1,8,28,33,0,178798.13,190.812121837091,54,555,56084.69,1,"Male","University","No loan","France","0","0","Mass Market","Married","1",0
6129,4,10,32,40,0,162809.2,85.7698458264583,78,778,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
9601,9,8,38,41,0,10842.46,101.312769837277,52,692,130701.29,1,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",1
7713,9,3,38,51,1,150390.57,131.58510672484,83,718,0,1,"Male","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0",0
3357,2,3,27,72,1,136915.15,134.510474323733,44,767,152509.25,1,"Female","Postgraduate","Active loan","France","0","1","High Net Worth","Divorced","0",0
3279,6,9,30,35,0,140803.7,263.739226576894,46,706,120621.89,1,"Female","High School","Active loan","France","1","0","Affluent","Single","0",0
7366,9,0,16,46,3,178587.36,98.9734450866705,44,415,207034.96,1,"Male","Other","Default risk","France","0","0","High Net Worth","Widowed","0",1
9491,8,10,33,42,0,191821.35,86.6102658156658,60,453,132796.04,1,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",1
6201,6,10,24,37,0,51229.17,88.024891980953,83,574,0,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",0
5266,2,9,27,68,0,52198.84,130.843993626778,40,710,120787.18,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
3618,4,6,35,32,0,106174.7,71.2321600121373,55,630,0,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
4905,7,9,34,45,0,88751.45,67.9349700527283,52,537,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",1
3337,2,9,24,37,0,106174.7,79.8076533122089,72,537,166930.76,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",0
5074,5,8,33,46,0,8487.75,150.08551754509,54,669,0,2,"Female","University","No loan","France","0","1","Mass Market","Married","1",0
3539,6,7,33,22,1,195635.3,122.431951375691,77,631,129667.77,1,"Female","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0
8077,5,8,28,19,0,43435.43,115.779710701348,69,739,89750.21,1,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0
3956,0,3,26,35,1,130610.78,109.750682730516,67,566,141428.99,2,"Female","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0
8877,10,9,35,46,0,50759.8,122.187337097922,42,747,87807.29,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
8786,5,1,43,30,4,12757.14,279.683594903499,55,646,98014.74,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
6625,6,10,40,39,0,8282.22,76.517762027468,39,720,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
6462,3,0,28,25,4,45482.04,118.873558872241,40,606,154962.99,3,"Female","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0",1
8618,4,1,25,34,2,62868.33,113.305791153474,52,708,175303.06,1,"Female","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0
6008,0,8,25,41,0,107839.03,96.2066526474384,41,669,150219.41,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
4445,3,8,44,41,0,125877.22,276.394553657761,86,535,0,2,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",0
8177,8,0,30,29,5,147261.58,71.4309264581508,48,712,113174.21,2,"Male","Other","Default risk","France","1","0","High Net Worth","Widowed","0",0
5211,1,4,33,50,0,162734.31,96.0254849608735,26,711,0,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",0
5286,6,8,30,62,0,70916,88.3380138067116,58,850,148021.12,1,"Female","High School","No loan","France","1","0","Affluent","Single","1",1
8793,0,9,29,27,0,131534.96,108.856840834121,58,504,0,2,"Female","University","No loan","France","0","1","Mass Market","Married","1",0
5626,4,8,24,43,0,149401.33,55.0520061213266,55,663,87624.03,1,"Male","High School","No loan","France","1","0","Affluent","Single","1",0
9882,9,8,28,63,0,78955.8,87.171912557845,61,576,0,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",1
8509,7,4,35,59,0,77405.95,224.457904129216,65,689,77556.79,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
7213,6,10,24,38,0,167984.72,130.164867490543,54,722,0,2,"Female","University","No loan","Germany","0","1","Mass Market","Married","1",0
7744,4,10,30,40,0,16618.76,58.8769250816695,59,678,113794.22,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",0
4079,10,9,34,48,0,133486.36,174.655734969605,79,605,150315.92,2,"Female","High School","No loan","Spain","0","1","Affluent","Single","1",0
4241,1,9,26,74,0,154695.57,158.968852172524,61,688,0,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
5605,6,9,32,63,0,126233.18,119.493916219101,36,750,104469.58,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",1
4706,9,6,37,46,0,158918.03,80.881083676601,41,710,66582.81,1,"Female","High School","Active loan","France","1","0","Affluent","Single","0",1
9559,6,8,24,26,0,112507.63,165.051997742595,28,575,0,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",0
3873,7,5,29,40,0,166468.21,80.675749932214,59,526,150490.32,1,"Female","High School","No loan","Spain","0","0","Affluent","Single","1",1
3757,5,9,24,28,0,62634.94,137.991522178314,60,650,0,2,"Female","High School","No loan","Germany","0","0","Affluent","Single","1",1
9061,1,3,31,42,1,85424.34,121.5013263816,56,579,137560.38,2,"Male","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0
3988,3,7,41,47,0,145704.19,54.3752497157513,69,553,85534.83,1,"Male","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0",1
5495,6,5,24,31,0,80181.12,117.01660226741,65,528,100488.92,2,"Male","University","No loan","Spain","0","0","Mass Market","Married","1",0
5869,0,2,30,34,0,160346.3,54.3356026235055,65,590,0,2,"Male","High School","No loan","France","0","1","Affluent","Single","1",0
5879,2,8,26,40,0,183963.34,82.6399400358394,70,642,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
7807,4,6,29,50,0,4033.39,94.629668902027,38,800,121159.65,1,"Female","High School","Active loan","France","1","0","Affluent","Single","1",1
8588,8,2,30,27,0,153831.6,91.1025005357244,52,657,86569.76,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",0
4234,9,10,26,22,0,68297.61,134.843406922645,51,497,99339,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","0",1
7445,3,5,27,37,0,63218.85,48.4928689226412,75,781,128345.69,2,"Female","High School","Active loan","France","1","0","Affluent","Single","1",0
4425,4,2,21,40,0,193408.43,99.3392829229099,71,673,136093.74,1,"Female","High School","No loan","France","0","1","Affluent","Single","1",0
6809,3,9,35,33,0,182270.88,100.190256066353,39,681,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
9823,10,9,31,77,0,140451.52,126.111787688613,63,824,27517.15,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0
7482,7,10,28,29,0,12186.83,121.523228576118,68,552,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
4165,7,8,37,31,0,20968.88,104.822520785279,42,644,0,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",0
5072,9,2,33,20,0,132029.95,33.6601899381756,33,695,67495.04,3,"Male","High School","No loan","Spain","0","1","Affluent","Single","1",0
6071,5,8,23,25,0,171021.44,170.565410441894,30,614,0,2,"Male","High School","No loan","Spain","1","0","Affluent","Single","1",0
9083,6,3,19,21,1,145700.22,100.374628848039,89,652,0,2,"Male","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0",0
8250,7,10,38,36,0,121505.61,54.4076597966769,70,665,137104.47,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",0
5213,5,7,31,41,0,194584.48,173.396786315231,42,518,110624.99,1,"Male","High School","Active loan","Spain","1","0","Affluent","Single","0",0
8823,3,5,29,54,0,161579.85,91.5443993600663,75,699,111009.32,1,"Female","High School","Active loan","Germany","1","1","Affluent","Single","1",1
4612,8,9,29,37,0,169583.18,84.6657869398769,67,782,89634.69,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",1
8497,8,9,35,37,0,21760.96,106.066357332742,46,617,0,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
6853,6,8,20,43,0,113276.46,74.46781986161,60,609,86053.52,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",1
9314,9,1,25,46,2,34774.26,262.927512194197,94,774,0,2,"Male","Postgraduate","Default risk","Spain","1","0","High Net Worth","Divorced","0",0
8565,4,1,33,27,2,105221.76,138.378896989879,80,513,171601.27,1,"Female","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",0
3710,1,5,27,31,0,134790.74,352.874586127255,73,698,156111.24,1,"Male","High School","Active loan","Germany","1","0","Affluent","Single","0",0
4258,0,10,43,30,0,152108.47,126.433725644778,45,824,160680.41,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
5470,5,1,31,30,2,10023.15,223.632740117958,72,745,100488.92,2,"Male","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0",0
5556,3,4,32,43,0,100187.43,97.7137467556322,59,574,62052.28,1,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",0
9905,3,10,26,40,0,61994.2,128.37458979033,40,624,176024.05,2,"Female","High School","Active loan","France","1","0","Affluent","Single","1",0
5112,5,10,32,34,0,175674.01,93.6147852615545,56,613,144094.2,1,"Male","High School","No loan","France","1","0","Mass Market","Married","1",0
9224,3,10,30,36,0,186948.35,166.162381196901,66,772,0,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0
9897,8,5,28,38,0,103760.53,117.86003325121,77,649,0,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",0
6035,2,9,30,50,0,195937.16,162.995561590474,66,697,67087.69,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0
9619,2,7,29,39,1,176791.27,144.013159741903,34,850,137301.87,1,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0
9907,4,9,27,25,0,56268.98,98.5284858164105,75,430,121172.97,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
4347,2,8,30,40,0,15462.84,76.4712387059909,52,616,154669.77,1,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",0
