"ID","Exited","Age","IsActiveMember","Geography","Balance","Gender","NumOfProducts"
8140,0,31,1,"Germany",167385.81,"Male",1
4230,0,36,1,"Germany",175214.71,"Male",1
5172,1,62,1,"France",0,"Female",2
5640,0,37,0,"Spain",170057.62,"Male",1
5788,0,34,0,"France",0,"Female",1
9189,0,43,0,"France",137824.03,"Female",2
6353,0,29,0,"Germany",138577.34,"Female",1
5139,0,37,0,"Spain",0,"Male",2
5004,1,38,0,"France",0,"Male",1
3606,1,45,0,"France",92786.66,"Female",1
9271,0,28,0,"France",0,"Male",1
6080,0,47,0,"France",0,"Female",2
3839,0,40,0,"Spain",63873.56,"Male",1
9137,0,44,1,"Spain",129818.39,"Male",1
9929,0,32,0,"France",82787.93,"Female",2
6239,0,35,1,"Spain",90402.77,"Male",1
7595,0,32,0,"Spain",0,"Male",1
9490,0,42,1,"Spain",190569.23,"Male",1
4658,0,32,1,"France",80958.36,"Male",1
3931,1,63,1,"Germany",104469.58,"Male",1
5950,0,50,1,"Spain",105683.63,"Male",1
3071,0,36,1,"Germany",128960.21,"Male",2
8892,0,34,1,"France",114628.4,"Male",2
7042,0,36,0,"Spain",0,"Female",2
7177,1,48,1,"Spain",0,"Female",1
7016,0,41,1,"France",91536.93,"Male",1
9825,0,33,1,"France",103377.81,"Female",1
7992,0,33,1,"Germany",115182.84,"Female",2
6509,0,28,1,"France",66392.64,"Female",1
8870,0,41,1,"Germany",76226.9,"Female",2
3270,0,42,0,"Spain",110349.82,"Female",1
4436,0,38,1,"Spain",100471.34,"Female",1
8766,1,41,0,"Spain",28082.95,"Female",2
9281,0,68,1,"Germany",153545.11,"Male",1
5721,0,22,0,"France",89492.62,"Female",2
7724,0,42,1,"France",147249.29,"Male",1
8166,0,24,0,"France",92760.55,"Female",2
9685,1,37,0,"Germany",85996.19,"Female",1
5579,0,36,1,"France",0,"Male",2
8730,0,36,1,"Germany",113113.12,"Male",1
6294,0,33,1,"Germany",138847.9,"Female",1
3836,0,38,1,"Spain",0,"Male",1
3602,0,40,1,"Spain",0,"Female",2
3331,0,45,1,"France",109130.96,"Female",2
7997,0,59,1,"Spain",153279.39,"Male",1
8907,0,35,1,"France",130557.24,"Male",1
3291,0,45,0,"France",0,"Female",2
7001,0,36,1,"Spain",0,"Female",2
7839,0,29,0,"Germany",148051.52,"Female",1
3919,0,23,0,"Germany",110203.77,"Male",1
5777,0,35,0,"Spain",112392.45,"Male",2
9136,0,46,0,"France",0,"Male",2
4365,1,66,1,"Germany",109339.17,"Female",1
4026,0,29,0,"Spain",133793.89,"Male",1
5934,0,37,1,"France",120094.93,"Male",1
3786,0,37,1,"Spain",152063.59,"Female",2
4796,0,42,0,"France",104478.12,"Male",3
6183,1,31,1,"France",0,"Female",1
3855,0,31,0,"France",0,"Male",2
7470,0,31,1,"France",115406.97,"Male",1
4096,0,27,1,"France",43658.33,"Male",2
3449,1,41,0,"Spain",90350.77,"Female",1
6301,0,41,1,"Germany",95696.52,"Female",2
4547,1,40,1,"France",105061.74,"Female",3
7431,0,49,1,"France",103302.37,"Male",1
6001,0,30,1,"Spain",82453.96,"Female",2
6128,1,37,0,"France",0,"Female",1
9745,1,36,1,"Spain",77253.5,"Female",1
7303,0,34,0,"Spain",0,"Male",1
3436,0,33,1,"Spain",0,"Male",2
7029,0,37,0,"Germany",134560.62,"Female",2
3601,1,50,1,"Germany",0,"Male",2
9460,0,40,0,"Spain",96473.59,"Male",1
3387,0,45,1,"Spain",95153.77,"Male",1
6335,0,34,0,"Germany",0,"Female",2
6140,0,54,1,"Spain",124995.98,"Female",1
6192,0,39,0,"Spain",0,"Female",2
5792,0,38,0,"France",0,"Female",1
5840,1,55,1,"France",109471.79,"Male",1
3742,1,42,0,"Spain",122522.32,"Male",1
4859,0,38,1,"Germany",89558.39,"Male",2
7619,0,36,1,"Germany",73194.99,"Male",1
7682,0,43,0,"France",0,"Female",2
3256,0,33,1,"Spain",176666.62,"Male",1
6421,0,36,1,"Spain",146943.38,"Male",2
9318,0,39,1,"Germany",116803.8,"Female",2
7184,0,39,0,"Spain",0,"Male",2
8536,0,29,0,"France",0,"Female",2
8977,1,31,1,"Germany",101191.83,"Male",1
5059,0,39,0,"Germany",0,"Male",2
3586,0,36,0,"Spain",85996.19,"Female",1
7559,0,35,0,"France",0,"Male",2
6827,0,27,1,"Germany",109974.22,"Male",1
6584,0,53,1,"Spain",103176.62,"Male",1
5290,0,43,1,"Spain",0,"Female",2
3778,1,55,0,"Spain",133295.98,"Female",1
9898,0,50,0,"France",136953.47,"Male",1
4352,0,38,0,"Spain",0,"Male",2
8418,0,38,1,"Germany",135392.31,"Male",1
9863,0,27,1,"Germany",104848.68,"Female",1
4703,0,42,0,"Germany",120822.86,"Male",1
9090,0,61,1,"France",119825.75,"Male",1
5413,0,37,0,"Spain",111168.97,"Male",1
4994,0,75,0,"France",0,"Male",1
9018,0,36,0,"Germany",113939.36,"Male",2
5639,0,40,1,"France",95624.36,"Female",2
6543,0,46,0,"France",65733.41,"Male",1
6951,0,48,1,"Germany",169023.33,"Male",2
5024,1,24,0,"France",0,"Female",2
8347,0,36,1,"Germany",146200.01,"Male",2
5882,0,44,0,"France",159904.79,"Male",1
8742,0,37,0,"Germany",171787.84,"Female",1
4339,0,55,1,"France",123217.66,"Male",2
7015,0,35,0,"Germany",152264.81,"Female",1
5291,0,47,1,"France",0,"Male",2
6337,0,24,1,"France",67563.31,"Female",1
3535,0,47,1,"France",142382.03,"Female",1
9531,0,32,0,"France",77487.2,"Female",1
5160,0,40,1,"Germany",109003.26,"Female",1
7552,0,32,0,"Germany",0,"Female",2
6165,0,36,1,"Spain",92716.96,"Female",1
3789,1,67,0,"Germany",124365.42,"Male",1
9512,0,30,0,"France",77599.23,"Female",1
6017,0,29,1,"Germany",82916.48,"Male",1
5153,0,23,0,"France",156267.59,"Male",1
4195,0,33,1,"France",125685.79,"Female",1
7792,0,69,0,"France",0,"Male",2
3459,0,64,1,"Spain",197436.82,"Male",1
5887,1,42,0,"France",222267.63,"Male",1
8432,0,37,0,"France",133189.4,"Female",1
8682,1,49,1,"France",0,"Female",1
3139,0,46,1,"Germany",56580.95,"Female",2
3481,0,34,1,"France",127406.5,"Male",1
3843,1,41,1,"France",145644.05,"Female",1
4852,1,29,0,"Germany",0,"Male",2
7346,0,39,0,"Spain",136258.06,"Male",1
8717,0,34,1,"Germany",111565.91,"Male",1
7729,1,49,1,"Spain",0,"Female",2
4650,0,33,0,"France",0,"Male",2
9996,0,19,0,"Germany",123805.03,"Female",1
8219,0,30,0,"France",0,"Female",2
4122,0,38,1,"Germany",128015.83,"Male",1
4082,1,37,1,"France",105617.73,"Female",2
9430,0,31,1,"Spain",0,"Female",2
4549,0,78,1,"France",121206.96,"Female",1
9152,0,36,1,"France",156067.05,"Male",1
5306,0,37,1,"Germany",163708.58,"Female",2
9246,1,32,1,"Germany",115651.6,"Male",1
5976,0,40,0,"France",0,"Female",2
7302,0,40,1,"Germany",106453.53,"Male",1
7295,1,30,0,"France",102967.41,"Male",1
8709,0,36,0,"Germany",0,"Male",2
8960,1,47,0,"Germany",144090.42,"Female",1
6942,0,34,1,"France",133501.36,"Male",1
9214,1,42,0,"France",113680.54,"Male",1
9689,1,45,0,"France",0,"Male",2
9191,0,26,1,"France",97460.1,"Female",1
6911,1,25,0,"Germany",54980.81,"Male",2
9722,0,47,0,"France",145843.82,"Female",1
9124,0,52,1,"Spain",0,"Female",2
4916,0,40,1,"France",107106.33,"Male",1
8651,0,50,1,"Germany",74974.89,"Female",2
5801,1,43,1,"France",66338.68,"Male",1
8608,0,32,0,"France",175307.32,"Male",1
4295,0,27,0,"Spain",109740.62,"Female",1
7014,0,36,0,"Spain",0,"Male",1
7494,0,37,0,"Spain",133292.45,"Female",1
8338,1,37,0,"Spain",118945.09,"Male",1
8275,0,45,1,"France",0,"Male",2
6617,1,23,0,"Germany",0,"Female",1
7756,1,61,0,"France",129205.49,"Female",1
3347,0,27,0,"Germany",81076.8,"Male",2
9886,0,39,1,"France",0,"Male",2
4589,0,41,0,"Germany",82407.51,"Female",1
6903,0,20,1,"France",0,"Female",2
6401,0,28,0,"Spain",149594.02,"Male",1
9902,0,38,0,"France",0,"Male",3
8367,0,52,0,"France",0,"Female",1
4394,1,57,0,"France",0,"Male",1
9337,0,35,1,"Germany",113657.41,"Female",1
4068,0,38,1,"France",189443.72,"Male",1
3860,0,33,1,"Spain",72788.03,"Male",1
8496,0,47,0,"Germany",118812.5,"Male",2
8028,0,77,1,"France",0,"Male",2
9499,1,45,1,"Germany",122917.71,"Female",1
5583,0,36,1,"France",155417.61,"Male",1
6626,0,37,0,"France",0,"Male",2
4733,0,47,1,"France",0,"Male",1
5242,1,37,1,"Germany",114737.26,"Female",1
5508,0,40,1,"France",139930.18,"Male",1
8950,1,50,0,"Spain",108960,"Female",2
6149,0,42,0,"Spain",121056.63,"Female",2
6691,0,40,1,"France",0,"Male",1
8094,0,55,0,"Germany",119327.93,"Female",1
7061,0,30,1,"France",114835.43,"Male",1
3200,0,64,0,"France",86911.8,"Female",1
6309,1,40,0,"France",101455.7,"Male",1
3993,0,32,0,"France",0,"Female",3
3258,0,41,1,"Spain",102827.44,"Male",1
4404,0,36,1,"Germany",122501.28,"Male",2
4136,0,30,1,"France",144684.03,"Male",1
6077,0,38,1,"France",163034.82,"Male",2
7565,0,40,1,"France",173432.55,"Female",1
5527,0,67,1,"Spain",158719.57,"Male",1
4923,0,31,0,"France",92436.86,"Female",1
6727,0,64,0,"Germany",115345.86,"Male",2
6687,0,76,1,"France",121313.88,"Male",1
8178,1,34,0,"France",0,"Male",1
3290,0,35,0,"Spain",0,"Female",2
3466,0,35,1,"Germany",136281.41,"Male",2
5536,0,37,0,"France",88161.85,"Female",1
7910,0,30,1,"Germany",135179.49,"Female",2
9229,0,38,0,"France",68348.18,"Male",2
9033,0,32,1,"Spain",136555.01,"Female",2
4928,0,37,0,"France",75263.7,"Male",2
7105,0,29,1,"France",117199.8,"Male",1
7963,0,62,1,"Spain",80927.56,"Male",1
5329,0,34,0,"Germany",58003.41,"Female",1
7738,0,61,1,"France",119266.69,"Male",1
8003,0,40,0,"France",118894.22,"Male",1
4064,1,54,1,"France",64119.38,"Male",1
6220,0,38,1,"France",95139.41,"Female",1
6068,0,72,0,"France",121215.9,"Female",2
7114,0,34,1,"France",129668.43,"Female",2
3950,0,73,0,"France",132116.13,"Female",2
9172,0,29,1,"Spain",0,"Female",2
8059,1,41,0,"Germany",93925.3,"Male",1
9980,0,26,1,"France",120923.52,"Female",1
7163,0,40,1,"France",151242.48,"Male",1
3878,0,33,0,"Spain",145729.71,"Male",1
6804,1,39,0,"Germany",100717.85,"Female",3
6677,0,47,0,"Germany",0,"Male",1
7247,0,47,1,"France",146034.74,"Male",2
9239,0,38,1,"Spain",115024.5,"Female",1
7567,0,47,0,"France",93616.35,"Female",2
8111,0,42,1,"France",118392.75,"Male",1
7440,0,51,1,"France",81710.46,"Male",1
3161,0,40,0,"Germany",92616.64,"Male",2
3421,1,37,1,"Germany",116099.82,"Male",1
5077,1,48,0,"Spain",185648.56,"Male",1
3633,1,42,1,"France",0,"Female",1
8361,0,41,0,"Germany",150300.65,"Female",2
4990,0,21,0,"Germany",154640.41,"Female",2
9987,0,36,0,"France",141989.27,"Male",2
8162,0,32,0,"France",169023.33,"Male",1
9042,0,51,1,"France",92246.14,"Female",2
5008,0,34,0,"Germany",124548.99,"Male",2
3044,0,40,1,"Germany",179915.85,"Female",1
8128,0,26,1,"France",116114.93,"Male",1
3912,0,30,0,"Germany",111769.14,"Female",2
5599,0,34,1,"Spain",74812.84,"Female",1
5881,0,71,1,"Spain",0,"Male",2
9540,0,35,0,"Germany",0,"Female",2
7313,0,43,0,"Spain",118756.62,"Male",1
3683,0,35,0,"Germany",127862.93,"Female",1
8571,0,44,0,"France",128601.98,"Male",1
8398,0,33,0,"Germany",122088.67,"Male",1
8521,0,50,1,"France",0,"Male",1
7325,0,39,0,"France",109724.38,"Male",1
5423,0,33,1,"France",96679.71,"Female",1
5328,0,30,0,"France",152992.91,"Female",1
4758,0,37,0,"France",129634.25,"Female",1
4544,0,33,0,"Germany",0,"Female",1
5708,1,56,0,"Germany",137464.04,"Female",2
9164,1,22,0,"France",150126.44,"Female",1
4458,0,52,0,"Germany",124099.13,"Male",1
3649,1,40,0,"France",141441.75,"Female",1
3163,0,32,0,"Spain",92961.61,"Male",1
8605,0,56,1,"Spain",168883.08,"Male",1
6541,1,54,0,"France",172170.36,"Male",1
6257,1,38,1,"France",0,"Female",2
5522,0,32,0,"France",85534.83,"Female",1
7451,0,36,0,"Germany",104702.65,"Male",2
9546,1,39,1,"France",161378.02,"Male",1
4711,1,54,0,"France",142880.28,"Female",3
7599,0,29,0,"Germany",79460.98,"Female",2
3409,0,76,1,"Spain",126534.6,"Male",2
3812,1,39,1,"France",121394.42,"Male",1
7244,1,24,0,"Germany",95675.62,"Female",2
5141,0,39,1,"Germany",123151.51,"Male",2
5317,1,69,0,"Spain",108632.48,"Male",1
5765,0,18,1,"France",0,"Female",2
5723,0,33,1,"Germany",150186.22,"Male",2
3372,0,48,0,"Germany",0,"Female",2
3517,0,20,0,"France",126645.13,"Male",1
8176,1,55,0,"France",118793.6,"Male",1
7173,0,33,1,"France",174912.72,"Male",2
3471,0,38,1,"France",141546.35,"Male",1
6420,0,38,0,"France",0,"Female",2
7780,0,44,1,"Spain",0,"Male",2
7680,0,21,1,"Germany",153344.72,"Male",1
9462,0,34,1,"France",53013.29,"Male",2
3720,0,25,1,"Spain",157228.61,"Male",2
8195,0,49,1,"France",127948.57,"Female",1
5647,0,30,0,"Germany",115315.04,"Female",1
5028,0,51,1,"Germany",133800.98,"Female",2
3304,0,39,0,"Spain",139443.75,"Female",2
4807,0,48,0,"Germany",111962.99,"Male",1
7929,0,36,0,"France",0,"Female",1
8814,0,37,1,"Germany",163549.63,"Female",2
5826,0,32,1,"France",179305.09,"Male",1
9081,1,28,0,"France",112670.48,"Female",1
7196,0,26,1,"France",0,"Female",2
7009,0,36,0,"Germany",148159.71,"Female",1
8145,0,69,1,"Spain",163975.09,"Male",1
7702,0,36,0,"France",130240.33,"Female",1
7276,0,33,1,"Germany",0,"Male",2
6365,0,35,1,"France",0,"Female",1
4920,0,31,1,"Germany",98723.67,"Female",1
7635,0,44,0,"Germany",0,"Female",2
5761,1,48,0,"France",128882.49,"Male",1
9970,0,19,1,"France",0,"Male",1
8026,0,29,1,"Spain",93833.86,"Male",2
3703,0,39,0,"Germany",0,"Female",2
7439,0,34,1,"France",187997.15,"Female",2
4231,0,38,0,"France",104339.56,"Female",1
8411,1,49,0,"Germany",0,"Female",2
8085,0,24,1,"Spain",121535.18,"Male",1
9919,0,30,0,"Spain",86449.39,"Male",1
4405,0,32,0,"Germany",160858.13,"Female",1
8117,0,43,0,"Spain",113567.94,"Male",1
7085,0,39,0,"Germany",147435.96,"Female",1
4705,1,56,0,"France",0,"Female",1
8159,0,44,0,"France",117494.27,"Female",1
7338,0,35,1,"Germany",53013.29,"Male",2
6576,1,53,0,"France",57784.22,"Male",1
7000,1,40,1,"France",136188.78,"Female",1
4127,1,59,0,"France",94164,"Female",1
8053,0,25,0,"France",117864.85,"Male",1
7098,0,21,1,"France",0,"Male",2
4698,0,30,1,"Germany",104291.41,"Male",2
9899,0,43,1,"France",145618.37,"Female",1
3981,0,35,1,"France",108300.27,"Male",1
7311,0,34,1,"France",141173.03,"Male",1
8115,0,47,0,"France",123401.43,"Male",2
6495,0,46,1,"Germany",141726.88,"Male",1
4350,0,42,0,"France",0,"Male",2
7526,0,62,0,"Spain",112181.08,"Male",1
4723,1,32,0,"France",134096.53,"Female",2
5798,0,19,1,"France",0,"Female",2
6612,0,43,1,"France",155417.61,"Male",1
7812,0,41,0,"France",107525.07,"Male",1
6907,1,45,0,"Spain",75075.31,"Male",2
8164,0,44,0,"Spain",125512.98,"Female",2
9615,1,52,1,"France",139781.06,"Male",1
4906,0,35,0,"France",136836.49,"Male",1
3335,0,35,0,"Spain",174397.21,"Male",2
9144,0,22,0,"Spain",73194.52,"Male",2
6678,1,41,1,"Germany",103914.17,"Female",2
8751,0,38,0,"Spain",99167.54,"Female",1
3615,0,44,0,"France",148481.09,"Female",1
3804,0,30,0,"France",118590.41,"Male",2
4080,0,34,1,"Germany",63663.93,"Female",1
7611,1,41,0,"France",115195.58,"Male",2
8337,0,45,1,"France",129209.48,"Male",1
7147,0,25,0,"France",106250.72,"Male",1
5974,0,20,1,"Spain",0,"Male",2
8904,0,44,1,"Spain",100524.69,"Male",1
5278,0,21,0,"Germany",103214.71,"Female",1
9557,0,40,1,"Spain",133467.77,"Male",2
3613,0,41,1,"Germany",112871.19,"Male",2
4942,1,30,0,"Germany",0,"Female",1
8265,1,47,0,"France",118715.86,"Male",1
5383,1,49,0,"Germany",128504.76,"Male",1
4632,1,46,1,"Germany",121498.11,"Male",2
3419,1,27,1,"Spain",107812.67,"Male",1
9985,1,54,1,"France",128981.07,"Male",1
7697,0,22,1,"France",104592.55,"Female",2
7239,1,36,0,"Germany",170491.84,"Female",1
4566,0,31,1,"France",125189.75,"Male",2
9438,0,35,1,"Spain",0,"Male",2
7037,0,67,1,"France",0,"Male",3
6202,0,43,0,"France",69014.49,"Male",2
5256,0,51,1,"France",0,"Male",1
9175,1,44,0,"Spain",107714.74,"Male",3
4559,0,32,1,"France",108711.57,"Female",2
8848,0,26,1,"Germany",110527.17,"Male",1
6861,0,33,1,"Germany",147674.26,"Female",1
5002,0,30,0,"Germany",129753.69,"Female",1
7819,0,57,1,"France",71481.79,"Female",2
8102,1,50,0,"Spain",0,"Male",2
4235,0,42,0,"Spain",123948.85,"Female",1
8805,1,32,1,"France",91835.16,"Female",1
3487,0,27,0,"France",152283.39,"Male",1
7968,0,54,1,"France",0,"Male",1
3544,0,35,1,"France",0,"Female",2
7144,0,57,1,"Germany",138456.03,"Male",2
6988,0,28,0,"France",121250.04,"Female",1
6487,0,36,1,"Spain",161814.64,"Female",1
6965,1,57,1,"France",119452.03,"Male",1
3152,0,43,0,"Germany",135871.5,"Male",1
6399,0,39,1,"Germany",129845.26,"Female",1
6491,1,63,1,"Spain",146202.93,"Male",1
3537,0,39,1,"Spain",0,"Male",1
7789,0,27,0,"Germany",149332.48,"Female",2
8648,0,50,1,"France",138340.06,"Female",2
7777,0,38,1,"Germany",97325.15,"Female",1
6081,0,29,1,"France",64897.75,"Male",2
5358,0,52,1,"Spain",0,"Male",1
8868,0,68,1,"Spain",109003.26,"Female",1
7095,0,35,1,"France",141005.47,"Male",1
4494,0,52,1,"Germany",145262.54,"Female",1
8656,0,53,0,"France",99824.45,"Male",1
5669,0,47,1,"France",64430.06,"Female",2
6295,0,50,1,"Spain",134177.06,"Male",1
9625,0,41,0,"Spain",0,"Male",2
9293,0,41,1,"Germany",150604.52,"Male",1
9475,0,28,1,"Spain",0,"Male",2
3782,0,38,0,"France",138033.55,"Male",1
3432,0,54,0,"France",137361.96,"Male",1
9927,1,63,0,"Spain",96134.11,"Male",3
4070,1,45,0,"Spain",0,"Female",2
8924,0,21,0,"Spain",0,"Male",2
5751,1,42,1,"France",155621.08,"Female",1
9268,0,42,1,"France",50194.59,"Male",1
7135,0,41,0,"France",0,"Male",2
7423,0,33,0,"France",0,"Female",1
3045,0,33,1,"Spain",167733.51,"Female",2
4327,0,47,0,"Germany",139914.27,"Female",1
8806,0,46,0,"Germany",116363.37,"Female",1
7924,0,48,0,"Germany",0,"Male",2
6155,1,32,0,"Germany",117094.02,"Male",1
9501,0,37,1,"Germany",143625.83,"Male",2
6991,0,42,1,"France",0,"Male",1
7255,0,60,0,"Germany",110086.69,"Female",1
4702,0,85,1,"France",116854.71,"Female",2
5896,0,35,0,"France",107944.33,"Male",1
3828,1,35,0,"Spain",125884.95,"Female",2
9779,0,41,1,"Germany",0,"Female",2
4372,0,38,1,"Germany",0,"Male",2
8669,0,35,0,"Germany",0,"Male",2
8126,0,28,0,"France",120037.96,"Male",2
3764,1,45,0,"France",134264.04,"Male",1
8832,0,34,0,"Spain",144855.34,"Female",1
7185,1,38,0,"France",65942.26,"Female",1
6167,0,31,0,"France",121691.54,"Female",2
8384,0,35,1,"France",174902.26,"Female",1
8291,0,53,0,"Spain",135923.16,"Female",2
3756,0,24,1,"Germany",0,"Female",1
9860,0,31,1,"France",126195.81,"Male",1
7238,0,40,0,"Spain",163708.58,"Male",2
7065,0,33,0,"Germany",151739.65,"Male",1
7965,0,48,1,"Germany",187013.13,"Male",2
4379,0,28,0,"Spain",142253.65,"Female",1
7100,1,38,1,"Germany",126285.73,"Male",1
7131,0,34,1,"Spain",133936.04,"Male",2
8330,0,45,1,"Spain",121669.93,"Male",1
6712,1,42,1,"Germany",115915.53,"Male",1
8552,0,32,1,"Spain",64082.09,"Male",1
6843,0,44,0,"Germany",76495.04,"Male",1
6354,0,54,0,"Spain",120952.74,"Female",1
8052,0,61,1,"Germany",142316.14,"Male",1
9991,0,41,1,"France",128981.07,"Female",1
5961,0,44,1,"France",112701.04,"Female",1
4363,0,42,0,"Spain",139707.28,"Female",1
3358,0,37,1,"France",59697.17,"Female",2
6104,0,24,0,"France",0,"Female",2
7354,0,28,1,"Germany",101100.22,"Male",2
8941,0,33,0,"Germany",0,"Male",2
8844,0,29,1,"Germany",0,"Female",2
3914,1,56,1,"France",81290.02,"Male",3
5970,0,30,0,"Spain",103138.17,"Male",1
5846,0,20,0,"Germany",0,"Male",2
8916,0,34,0,"Germany",108128.52,"Male",1
4582,0,37,0,"France",107798.85,"Male",1
5572,0,34,1,"Germany",101713.84,"Female",1
3001,1,22,0,"Spain",121681.82,"Male",1
6710,0,29,1,"France",121681.82,"Female",1
4543,0,38,1,"France",181804.34,"Male",2
8317,0,25,0,"France",0,"Male",2
6466,0,38,1,"Germany",107850.82,"Male",1
6364,0,32,1,"Spain",0,"Male",2
4792,1,27,0,"Germany",111362.76,"Female",3
6327,1,49,1,"Spain",110132.55,"Female",3
8799,0,31,1,"Germany",135071.12,"Male",1
4005,0,41,1,"Germany",81877.38,"Female",1
7490,0,30,1,"Spain",102703.62,"Male",1
8886,1,44,1,"France",0,"Male",1
9422,1,30,0,"France",0,"Female",1
9439,0,35,1,"Spain",0,"Male",1
7090,0,40,0,"Spain",128398.38,"Female",1
9472,0,26,1,"Spain",149134.46,"Male",1
9342,0,48,0,"Spain",0,"Male",2
8873,1,47,0,"Spain",87842.98,"Female",3
4482,0,35,0,"Germany",88109.81,"Male",1
9520,0,28,0,"Germany",0,"Male",1
4789,0,26,1,"Germany",122552.48,"Male",2
9620,0,61,0,"France",155973.13,"Male",1
4646,0,39,0,"France",102955.14,"Male",2
8942,0,39,0,"Germany",104848.68,"Male",1
6858,0,37,0,"Spain",120825.7,"Male",1
3435,1,60,0,"France",0,"Male",2
9353,0,37,0,"Germany",101438,"Male",1
6636,0,23,0,"Germany",71433.08,"Male",1
9941,0,32,1,"Germany",0,"Female",1
3165,1,35,1,"France",70417.79,"Male",1
3366,0,56,1,"Spain",0,"Female",1
4042,0,38,1,"Spain",106365.29,"Male",1
6753,1,40,0,"Germany",109308.79,"Male",2
5855,0,60,1,"France",0,"Female",2
3783,0,44,1,"France",118577.24,"Male",1
4713,0,25,0,"France",156773.78,"Male",1
8101,0,45,1,"Germany",133245.52,"Female",2
7961,0,44,1,"France",71187.24,"Female",1
5876,0,40,1,"Spain",0,"Female",1
3930,0,32,1,"Spain",136659.74,"Male",1
7626,0,43,0,"France",140576.11,"Male",1
9956,0,33,1,"France",126679.69,"Male",1
3035,1,51,1,"France",131433.33,"Female",2
3198,0,31,1,"France",147493.7,"Female",1
6755,0,37,1,"Spain",101470.29,"Male",1
4199,0,32,0,"Spain",87624.03,"Male",1
9580,0,41,0,"France",0,"Female",2
3398,0,38,1,"Germany",129055.13,"Female",1
4565,0,27,0,"France",0,"Female",2
6851,0,34,1,"France",0,"Female",2
9739,0,46,0,"France",0,"Female",2
8356,0,39,1,"France",127892.57,"Male",2
4203,0,44,0,"France",78128.13,"Male",2
3269,0,41,1,"Germany",134378.89,"Female",2
9304,1,36,1,"Spain",0,"Male",1
4926,0,24,0,"France",110495.27,"Female",1
3835,0,39,0,"France",87098.91,"Male",1
6500,0,64,0,"Spain",0,"Male",2
3492,0,33,1,"France",167685.56,"Female",2
6091,0,31,0,"Germany",140301.72,"Male",2
8183,0,44,0,"France",180307.73,"Female",2
4380,0,34,1,"France",124655.59,"Female",1
7251,1,44,1,"France",142989.69,"Female",1
9192,1,71,0,"Spain",120100.41,"Male",1
4276,0,61,0,"Spain",148826.32,"Male",2
4767,1,34,0,"Spain",153137.74,"Male",1
3506,1,18,1,"France",167831.88,"Female",2
9221,0,37,0,"Germany",135847.47,"Male",1
4406,0,34,1,"Spain",114609.55,"Male",2
9479,0,33,0,"Spain",0,"Male",2
7893,1,59,0,"Spain",55328.4,"Female",1
9840,0,59,1,"Germany",0,"Female",1
5437,0,38,0,"France",110570.78,"Female",2
4648,1,47,0,"Spain",0,"Male",1
4119,0,38,0,"Germany",151766.71,"Female",1
5299,0,34,1,"Spain",103421.32,"Male",1
9686,0,33,0,"France",92676.3,"Male",1
9979,0,44,1,"Spain",0,"Female",2
6209,0,46,0,"France",0,"Female",1
5387,0,73,1,"France",154953.94,"Male",1
6855,0,28,1,"Spain",176311.36,"Male",1
5620,0,37,0,"France",124969.13,"Male",1
5065,0,27,0,"France",84764.79,"Female",1
4469,0,36,0,"France",116993.43,"Male",2
3553,0,26,1,"France",94443.77,"Male",1
5287,0,48,1,"France",0,"Female",2
5558,0,27,1,"France",104305.74,"Male",1
8172,0,44,1,"Germany",0,"Female",2
9710,0,48,1,"France",0,"Male",2
5315,0,35,1,"Spain",95984.21,"Male",1
8917,0,44,0,"Germany",149887.49,"Female",2
9159,0,70,1,"Germany",77356.92,"Male",1
9752,0,44,0,"Germany",105934.96,"Male",1
4815,1,48,0,"Spain",61319.63,"Male",1
7113,0,59,0,"Germany",94416.78,"Female",1
8576,0,36,0,"Germany",83319.28,"Female",2
6992,0,30,0,"Spain",92847.59,"Male",1
7176,0,32,1,"Spain",0,"Female",1
7629,0,33,1,"France",97440.02,"Male",2
6822,0,59,1,"Germany",170331.37,"Male",1
